,Sector,author,correlation,performance_mean,count,correlation_threshold,performance_threshold,best_monthly_performance,filtered_count,month
2069,Manufacturing,IDBI Capital,-0.28471849990842335,-0.045991394663115595,5,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2070,Manufacturing,Motilal Oswal,0.1664826059844723,-0.008667223820349134,14,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2071,Technology,Axis Direct,-0.025128683777287237,-0.027669101750694224,9,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2072,Technology,ICICI Securities Limited,0.5336293297541707,-0.004868908528237066,12,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2073,Telecommunications,Geojit BNP Paribas,1.0,0.036132131852438194,2,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2074,Telecommunications,ICICI Securities Limited,0.0,-0.0479299363057325,1,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2075,Unknown,ICICI Securities Limited,-0.9938753060935664,-0.014794132045464634,3,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2076,Utilities,Axis Direct,0.0,-0.0294963498267089,1,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2077,Utilities,Geojit BNP Paribas,0.0,-0.0511057353473398,1,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2078,Utilities,ICICI Securities Limited,0.0,-0.0294963498267089,1,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2079,Utilities,IDBI Capital,0.0,-0.0294963498267089,1,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2080,Utilities,LKP Securities,0.0,-0.0294963498267089,2,0.0,0.0,0.018538489685648696,2.0,2021-11-01
2081,Consumer Goods,Edelweiss,0.0,-0.0111024542267237,1,0.0,0.0,-inf,0.0,2021-12-01
2082,Consumer Goods,ICICI Securities Limited,-0.34519591036090025,0.0024278982613467996,3,0.0,0.0,-inf,0.0,2021-12-01
2083,Energy,Axis Direct,0.0,0.0303558967201674,1,0.0,0.0,-inf,0.0,2021-12-01
2084,Energy,ICICI Securities Limited,1.0,-0.05569506582574385,2,0.0,0.0,-inf,0.0,2021-12-01
2085,Energy,Motilal Oswal,0.0,-0.0534965034965035,1,0.0,0.0,-inf,0.0,2021-12-01
2086,Finance,Ashika Research,0.0,0.0397460667954733,1,0.0,0.0,-inf,0.0,2021-12-01
2087,Finance,Monarch Networth Capital Limited,0.0,-0.0190621055697595,1,0.0,0.0,-inf,0.0,2021-12-01
2088,Finance,Motilal Oswal,-0.34390545443398657,0.00936459645665985,8,0.0,0.0,-inf,0.0,2021-12-01
2089,Finance,Prabhudas Lilladhar,-0.3325452145135451,-0.021435250833758832,3,0.0,0.0,-inf,0.0,2021-12-01
2090,Healthcare,Ashika Research,0.0,-0.0508622191255879,1,0.0,0.0,-inf,0.0,2021-12-01
2091,Healthcare,ICICI Securities Limited,0.25212195588751757,-0.027318237363918214,6,0.0,0.0,-inf,0.0,2021-12-01
2092,Healthcare,Prabhudas Lilladhar,0.0,0.0149445834823025,1,0.0,0.0,-inf,0.0,2021-12-01
2093,Manufacturing,Axis Direct,0.0,-0.004775440591245,1,0.0,0.0,-inf,0.0,2021-12-01
2094,Manufacturing,BOB Capital Markets Ltd.,0.0,-0.0106382978723404,1,0.0,0.0,-inf,0.0,2021-12-01
2095,Manufacturing,Edelweiss,0.0,0.0043010752688172,1,0.0,0.0,-inf,0.0,2021-12-01
2096,Manufacturing,ICICI Securities Limited,0.5803191953944673,-0.015034217191202603,5,0.0,0.0,-inf,0.0,2021-12-01
2097,Manufacturing,Motilal Oswal,-0.4562803549079032,-0.0244682783587274,3,0.0,0.0,-inf,0.0,2021-12-01
2098,Technology,Axis Direct,0.0,0.124223602484472,1,0.0,0.0,-inf,0.0,2021-12-01
2099,Technology,ICICI Securities Limited,0.0,0.0321522177079754,1,0.0,0.0,-inf,0.0,2021-12-01
2100,Technology,LKP Securities,0.0,-0.0346689622789168,1,0.0,0.0,-inf,0.0,2021-12-01
2101,Consumer Goods,Geojit BNP Paribas,0.0,0.0072489082969431,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2102,Consumer Goods,ICICI Securities Limited,0.488335761003782,-0.003225786906366084,6,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2103,Energy,Axis Direct,0.0,0.0319858156028368,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2104,Energy,ICICI Securities Limited,0.5882808324328967,0.027737969328651885,7,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2105,Energy,Motilal Oswal,-0.9535905498834483,0.05436205160064465,4,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2106,Finance,Ashika Research,0.0,0.0028070175438596,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2107,Finance,Emkay,1.0,0.035340843827771896,2,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2108,Finance,Monarch Networth Capital Limited,0.06879599766740664,0.043880865916200426,5,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2109,Finance,Motilal Oswal,0.2603371965081976,-0.0037572728056510965,26,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2110,Finance,Prabhudas Lilladhar,0.10673621752249778,0.012678226991290014,19,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2111,Healthcare,Ashika Research,0.0,0.0225071225071225,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2112,Healthcare,ICICI Securities Limited,0.6639239780056356,0.0205492639821799,3,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2113,Healthcare,Prabhudas Lilladhar,-0.9999999999999999,0.17330513733743455,2,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2114,Manufacturing,Ashika Research,0.0,0.0394415454646385,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2115,Manufacturing,Axis Direct,0.3501473242899296,0.03173568065168204,6,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2116,Manufacturing,BOB Capital Markets Ltd.,0.6353814021100587,0.0274097884852503,4,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2117,Manufacturing,Chola Wealth Direct,0.0,-0.0537341474870831,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2118,Manufacturing,Edelweiss,0.5636324261789963,0.030767533272904306,3,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2119,Manufacturing,ICICI Securities Limited,0.0698355140261825,-0.006822264052661757,14,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2120,Manufacturing,Motilal Oswal,-0.24835508789516206,-0.015070677373750284,13,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2121,Manufacturing,Ventura,0.0,0.2485947879407256,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2122,Retail,Motilal Oswal,0.0,0.1253083095949418,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2123,Technology,Axis Direct,0.5408163266222453,-0.015485282757623333,3,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2124,Technology,Hem Securities,0.0,0.0166216216216215,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2125,Technology,ICICI Securities Limited,-0.13896697813777825,0.00594483074429444,15,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2126,Technology,LKP Securities,1.0,-0.03849973871895185,2,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2127,Technology,Ventura,0.0,-0.1437368050668543,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2128,Telecommunications,Axis Direct,0.0,0.0419906460099386,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2129,Telecommunications,Geojit BNP Paribas,0.0,0.0261248185776487,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2130,Telecommunications,ICICI Securities Limited,0.0,0.0569550434454098,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2131,Transportation,Motilal Oswal,0.0,0.0299145299145299,1,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2132,Unknown,ICICI Securities Limited,1.0,0.08956995900868535,2,0.7000000000000001,0.0,0.062455401418228626,2.0,2022-01-01
2133,Agriculture,Axis Direct,0.0,0.049893050350057,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2134,Agriculture,Chola Wealth Direct,0.0,0.0038767942583732,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2135,Consumer Goods,BOB Capital Markets Ltd.,0.9741779586663499,-0.050972041975459466,3,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2136,Consumer Goods,Chola Wealth Direct,0.0,-0.0590065130747545,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2137,Consumer Goods,Edelweiss,-0.9999999999999998,-0.06998946967453876,2,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2138,Consumer Goods,Geojit BNP Paribas,-0.038550092959543494,-0.0093151448676942,4,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2139,Consumer Goods,ICICI Securities Limited,-0.08734662431951762,-0.0324271293543162,6,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2140,Energy,Axis Direct,1.0,-0.02687470021366585,2,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2141,Energy,ICICI Securities Limited,-0.44685943997394423,0.009061126039106662,8,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2142,Energy,Motilal Oswal,-1.0,-0.0005500045833715,2,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2143,Finance,Anand Rathi,0.0,-0.0215467487495189,3,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2144,Finance,HDFC Securities,0.0,0.0565629878707818,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2145,Finance,Motilal Oswal,-0.1744400638296254,-0.028975629201841175,20,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2146,Finance,Prabhudas Lilladhar,0.031222551120745495,0.011276006752166789,16,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2147,Healthcare,Ashika Research,0.0,0.0160020986358866,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2148,Healthcare,BOB Capital Markets Ltd.,0.5284753022101171,-0.020664195014982827,7,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2149,Healthcare,Chola Wealth Direct,0.0,-0.0253988677303139,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2150,Healthcare,ICICI Securities Limited,0.11101154861234264,-0.024267376451922625,25,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2151,Healthcare,Prabhudas Lilladhar,-0.10190760983421246,-0.002994303882117676,9,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2152,Manufacturing,Axis Direct,0.1346226980662153,-0.018399718514856937,14,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2153,Manufacturing,BP Wealth,0.0,-0.007304964539007,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2154,Manufacturing,CD Equisearch,0.0,-0.0197654941373533,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2155,Manufacturing,Chola Wealth Direct,-0.7865794117098756,-0.0198757339461554,4,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2156,Manufacturing,Edelweiss,-0.036734220424735196,-0.039790347623055757,7,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2157,Manufacturing,ICICI Securities Limited,0.011741013041376189,-0.013798907290594324,39,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2158,Manufacturing,Motilal Oswal,-0.396373297429511,-0.030563050343690987,9,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2159,Manufacturing,Prabhudas Lilladhar,-0.2824957197991409,-0.018277034950634704,11,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2160,Real Estate,Motilal Oswal,0.0,0.0922431865828092,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2161,Technology,Axis Direct,-0.9591513038965382,-0.0758171018131194,4,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2162,Technology,BP Wealth,-1.0,-0.0100185090290787,2,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2163,Technology,Chola Wealth Direct,0.0,-0.0531662394379569,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2164,Technology,ICICI Securities Limited,-0.23412738007384282,-0.04034976736736515,16,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2165,Telecommunications,Geojit BNP Paribas,0.0,-0.0967216084042746,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2166,Transportation,Motilal Oswal,0.0,-0.0335796766743648,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2167,Unknown,Axis Direct,0.0,0.0252896131945808,1,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2168,Utilities,ICICI Securities Limited,1.0,0.04383017781461305,2,0.1,0.0,0.04383017781461305,1.0,2022-02-01
2169,Consumer Goods,ICICI Securities Limited,0.0,0.0537795429389933,2,0.5,0.0,0.057430712880145,2.0,2022-03-01
2170,Energy,ICICI Securities Limited,0.0,-0.0596384989448573,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2171,Energy,Motilal Oswal,0.0,-0.0012506994042719,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2172,Finance,Motilal Oswal,0.36735955159051276,0.03904202967896722,5,0.5,0.0,0.057430712880145,2.0,2022-03-01
2173,Finance,Prabhudas Lilladhar,-1.0,0.05401399812900105,2,0.5,0.0,0.057430712880145,2.0,2022-03-01
2174,Healthcare,BOB Capital Markets Ltd.,-1.0,-0.0054832238798868,2,0.5,0.0,0.057430712880145,2.0,2022-03-01
2175,Healthcare,ICICI Securities Limited,0.2742105861825462,0.015759865992119322,5,0.5,0.0,0.057430712880145,2.0,2022-03-01
2176,Manufacturing,Axis Direct,1.0,0.03723197090230915,2,0.5,0.0,0.057430712880145,2.0,2022-03-01
2177,Manufacturing,BOB Capital Markets Ltd.,0.0,0.0841812145228659,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2178,Manufacturing,CD Equisearch,1.0,0.07762945485798085,2,0.5,0.0,0.057430712880145,2.0,2022-03-01
2179,Manufacturing,ICICI Securities Limited,-0.4467480140080407,-0.004538169584051181,10,0.5,0.0,0.057430712880145,2.0,2022-03-01
2180,Manufacturing,Motilal Oswal,0.0,0.1953168044077134,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2181,Manufacturing,Prabhudas Lilladhar,0.0,-0.0467054263565891,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2182,Technology,Hem Securities,0.0,-0.0356326530612245,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2183,Technology,ICICI Securities Limited,0.4607374483500498,0.04426843357898924,5,0.5,0.0,0.057430712880145,2.0,2022-03-01
2184,Technology,Monarch Networth Capital Limited,0.0,0.0582348199892531,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2185,Telecommunications,ICICI Securities Limited,0.0,-0.0626126126126125,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2186,Transportation,Motilal Oswal,0.0,0.0984444444444444,1,0.5,0.0,0.057430712880145,2.0,2022-03-01
2187,Consumer Goods,Arihant Capital,0.0,-0.046554054054054,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2188,Consumer Goods,ICICI Securities Limited,0.0,-0.0388662670997848,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2189,Energy,Axis Direct,0.0,-0.0213491557379321,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2190,Energy,Motilal Oswal,0.8852078807075587,0.03564142949002953,3,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2191,Finance,Chola Wealth Direct,1.0,-0.06127509196340275,2,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2192,Finance,Motilal Oswal,-0.10411249319029318,-0.025451536136014426,14,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2193,Finance,Prabhudas Lilladhar,-0.4256857889172077,-0.048884216515047756,15,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2194,Healthcare,Arihant Capital,1.0,-0.04933871312809343,3,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2195,Healthcare,ICICI Securities Limited,1.0,-0.016924591725478298,2,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2196,Manufacturing,Axis Direct,-1.0,-0.038145154887577845,2,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2197,Manufacturing,BOB Capital Markets Ltd.,0.0,-0.0018919759485797,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2198,Retail,Motilal Oswal,0.0,-0.0978956624879854,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2199,Technology,Anand Rathi,0.0,-0.0584782608695651,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2200,Technology,Axis Direct,-0.9725477566787194,-0.0428548760803569,3,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2201,Technology,ICICI Securities Limited,0.0,-0.0397259517100392,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2202,Telecommunications,LKP Securities,0.0,-0.0802233902759527,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2203,Transportation,Motilal Oswal,0.0,0.0808594560930039,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2204,Unknown,CD Equisearch,0.0,-0.1008810572687225,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2205,Unknown,Monarch Networth Capital Limited,0.0,0.0174034806961391,1,0.0,0.0,0.03564142949002953,1.0,2022-04-01
2206,Agriculture,Axis Direct,0.0,-0.0462160070167499,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2207,Consumer Goods,Arihant Capital,1.0,-0.049500485697059,2,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2208,Consumer Goods,Ashika Research,0.0,-0.0541855203619909,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2209,Consumer Goods,Edelweiss,0.0,-0.0170600858369098,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2210,Consumer Goods,ICICI Securities Limited,-0.572952600161502,0.0036836317398744795,5,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2211,Energy,Axis Direct,0.22150781880103335,0.010281955144882516,6,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2212,Energy,ICICI Securities Limited,0.0,0.1785827772481728,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2213,Energy,Motilal Oswal,0.40544852151022553,0.03654610971166686,5,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2214,Finance,Anand Rathi,-0.6669068861149164,-0.012519791642847574,8,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2215,Finance,Arihant Capital,-0.5137272825365445,-0.023819560951392336,11,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2216,Finance,Ashika Research,0.0,-0.0467703028678639,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2217,Finance,Emkay,0.7068724881076202,-0.024681927848479255,9,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2218,Finance,ICICI Direct,0.1622928725621004,-0.028300179547630522,31,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2219,Finance,IDBI Capital,-0.2643142126957202,-0.010366831356959916,11,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2220,Finance,KRChoksey,0.2509403551589771,-0.024833781671766694,12,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2221,Finance,Monarch Networth Capital Limited,-0.10720864339397573,0.02424730536639305,6,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2222,Finance,Prabhudas Lilladhar,-0.33295842998152664,-0.012262960067542777,25,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2223,Finance,Sharekhan,-0.6160519896096734,0.0022495080392850196,5,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2224,Healthcare,AUM Capital,0.0,0.0810866860223972,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2225,Healthcare,Arihant Capital,-0.9935952825857076,-0.05075655058504943,4,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2226,Healthcare,BOB Capital Markets Ltd.,-0.04963035095725642,-0.015169649006411533,9,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2227,Healthcare,Chola Wealth Direct,0.0,-0.0232632093933463,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2228,Healthcare,Edelweiss,-0.5786046449207453,-0.012146337384700466,9,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2229,Healthcare,ICICI Securities Limited,0.9999999999999999,-0.0055466333453469,2,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2230,Healthcare,IDBI Capital,0.0,-0.0287141073657927,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2231,Manufacturing,Axis Direct,-0.2805715845095087,-0.02112328126242104,23,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2232,Manufacturing,BOB Capital Markets Ltd.,-0.25602792451798234,-0.03769658701275088,7,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2233,Manufacturing,CD Equisearch,0.0,0.0116055846422338,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2234,Manufacturing,Edelweiss,0.052029377637993,-0.008865521634905523,8,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2235,Manufacturing,Hem Securities,0.0,-0.1185331230283911,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2236,Manufacturing,ICICI Securities Limited,0.09817829828315403,0.007630582636992964,8,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2237,Manufacturing,Monarch Networth Capital Limited,0.0,-0.0381372897317475,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2238,Manufacturing,Prabhudas Lilladhar,-0.14660670842904316,-0.0005405958407209352,20,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2239,Technology,Axis Direct,0.19478593206820902,-0.00012099646029404126,12,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2240,Technology,Chola Wealth Direct,0.9999999999999999,0.03149474532731165,2,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2241,Technology,ICICI Direct,0.03437044427902756,-0.0035159708260416047,20,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2242,Technology,ICICI Securities Limited,-0.19823682751439645,-0.007168669425243701,7,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2243,Technology,LKP Securities,0.0,-0.0399546827794562,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2244,Transportation,Motilal Oswal,-1.0,-0.039195756782097246,2,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2245,Unknown,Axis Direct,0.6635629428404282,-0.006959716138435767,3,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2246,Unknown,BOB Capital Markets Ltd.,0.9864896272830667,-0.003560325498187536,3,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2247,Unknown,Motilal Oswal,0.44937837902123123,-0.019240038582158923,4,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2248,Utilities,Axis Direct,0.0,-0.0036514522821577,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2249,Utilities,BOB Capital Markets Ltd.,0.0,0.0171494488592668,1,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2250,Utilities,Prabhudas Lilladhar,0.0,0.0165425291140283,2,0.30000000000000004,0.0,0.03402042751948925,2.0,2022-05-01
2251,Agriculture,Chola Wealth Direct,0.0,-0.0326526472781506,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2252,Consumer Goods,Edelweiss,0.0,0.1401792991035045,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2253,Consumer Goods,Geojit BNP Paribas,1.0,-0.012105438462608649,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2254,Energy,Geojit BNP Paribas,-1.0,-0.03497514476128035,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2255,Energy,ICICI Securities Limited,-1.0,0.02219517390751065,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2256,Energy,Motilal Oswal,0.0,-0.0115264548146961,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2257,Finance,Emkay,-1.0,0.0179577304862349,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2258,Finance,ICICI Direct,-0.342079367129129,1.9226711679875413e-05,4,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2259,Finance,Monarch Networth Capital Limited,0.0,-0.0211698113207547,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2260,Healthcare,Arihant Capital,0.0,-0.0229257641921396,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2261,Healthcare,Axis Direct,-0.9778444306008756,-0.0251194386463586,3,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2262,Healthcare,BOB Capital Markets Ltd.,0.4937373102430349,0.007291604969231733,3,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2263,Healthcare,Edelweiss,-1.0,0.0186765197898108,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2264,Healthcare,ICICI Direct,-0.2552633226065002,-0.015339465694214433,6,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2265,Healthcare,ICICI Securities Limited,1.0,-0.02309277842834975,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2266,Healthcare,Motilal Oswal,-1.0,-0.00325798855110035,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2267,Manufacturing,Axis Direct,-0.6077018453024075,0.0211028870983738,3,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2268,Manufacturing,BOB Capital Markets Ltd.,0.03977836097003768,-0.029332853678455867,3,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2269,Manufacturing,CD Equisearch,0.0,0.0894168764440152,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2270,Manufacturing,Edelweiss,0.0,-0.0213461538461538,2,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2271,Manufacturing,Hem Securities,0.0,0.0081526774133777,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2272,Manufacturing,Monarch Networth Capital Limited,0.8774274415368105,-0.015608284251651,3,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2273,Technology,Axis Direct,0.13188054761303528,-0.0238120527606875,3,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2274,Technology,BP Wealth,0.0,-0.14,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2275,Technology,ICICI Direct,0.10523665855877956,-0.033801005931470465,8,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2276,Technology,ICICI Securities Limited,-0.2202146030586675,-0.030594776187241268,3,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2277,Technology,Prabhudas Lilladhar,-0.5649780882103214,0.027134505051954774,4,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2278,Unknown,Edelweiss,0.0,0.0124974390493751,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2279,Unknown,Motilal Oswal,0.0,0.0244738130200685,1,0.0,0.0,0.007291604969231733,1.0,2022-06-01
2280,Consumer Goods,BOB Capital Markets Ltd.,0.04433134597823787,-0.036576483839233,3,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2281,Consumer Goods,Edelweiss,0.0,0.0154908233709379,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
