date,Company Name,Symbol,author,Sector,expected_return,actual_return,year
2023-05-22,jsw steel limited,JSWSTEEL,ICICI Direct,Manufacturing,5.024127164348563,-0.0109859154929576,2023
2024-05-22,jsw steel limited,JSWSTEEL,ICICI Direct,Manufacturing,22.843415592924227,-0.0110745614035087,2024
2024-07-21,jsw steel limited,JSWSTEEL,ICICI Direct,Manufacturing,21.98549665523637,0.0096067415730336,2024
2016-02-02,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-10.296023123691812,0.0158472165786266,2016
2016-05-19,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-5.159332321699544,0.0007587253414263,2016
2016-07-28,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-10.976586842339538,0.0093860684769775,2016
2016-10-13,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,3.716263953652678,-0.0197635135135134,2016
2016-10-28,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,5.545671119688794,-0.0364238410596024,2016
2017-02-01,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,1.394169835234474,-0.0412762724740439,2017
2017-05-19,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,11.082407646602938,0.0223650385604112,2017
2017-08-02,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,9.215017064846416,0.0486916951080773,2017
2017-11-01,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,11.341762596716366,-0.0086874409820585,2017
2018-02-02,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,12.303050620181022,0.0486440677966102,2018
2018-05-18,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,17.66551615939756,0.0230624411672419,2018
2018-06-25,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,13.60193880642229,-0.0492947065069012,2018
2018-07-26,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,20.057627661277404,0.057147405284941,2018
2018-10-26,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,19.581464872944693,0.0437869822485207,2018
2019-02-08,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,19.1827468785471,-0.0079545454545455,2019
2019-05-28,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,2.5991792065663555,-0.060958904109589,2019
2019-07-29,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-7.2079536039768035,-0.104299526846328,2019
2019-10-24,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,5.452097823648196,0.0247191011235955,2019
2020-01-27,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-7.933398628795299,-0.035659509202454,2020
2020-05-26,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,7.801418439716312,0.0914512922465208,2020
2020-10-26,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,7.038598767434314,0.0032430679422733,2020
2021-01-25,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,4.588835141848611,0.0220704151339988,2021
2021-05-24,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,17.396727566219084,0.0317851959361393,2021
2021-07-25,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,18.45864399693402,0.0519123758540537,2021
2021-10-22,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,8.565438754118007,-0.0012686567164179,2021
2022-01-24,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,16.59697651978129,0.0553225806451612,2022
2022-03-11,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,15.714818962299365,0.02143928035982,2022
2022-10-25,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-24.55527318932656,0.0526153846153846,2022
2022-12-23,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-25.42878448918717,0.0556662772318053,2022
2023-01-21,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-25.82102636725336,-0.0486068741102296,2023
2023-05-21,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-2.716725517042592,-0.0109859154929576,2023
2023-07-23,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,-3.9989827706783703,0.0498071979434447,2023
2023-10-21,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,0.727839875227453,-0.0470939283860923,2023
2024-05-18,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,27.97485406376292,0.0111547085201794,2024
2024-07-20,jsw steel limited,JSWSTEEL,ICICI Securities Limited,Manufacturing,28.16909325987969,0.0286122215876641,2024
2020-10-25,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,4.53074433656958,0.0032430679422733,2020
2021-01-25,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,5.49270819135886,0.0220704151339988,2021
2021-05-23,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,8.727167294868085,0.0317851959361393,2021
2021-07-25,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,15.74733699708256,0.0519123758540537,2021
2021-10-22,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,31.17699910152741,-0.0012686567164179,2021
2023-01-23,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,2.3230465290551066,-0.0252380952380951,2023
2024-01-29,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,2.131329308857947,-0.0040953545232274,2024
2024-05-20,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,-9.903080838161248,-0.019081081081081,2024
2024-07-21,jsw steel limited,JSWSTEEL,IDBI Capital,Manufacturing,-2.4252996454898383,0.0096067415730336,2024
2019-05-29,jsw steel limited,JSWSTEEL,Karvy,Manufacturing,28.37345003646973,-0.0508896797153025,2019
2019-07-30,jsw steel limited,JSWSTEEL,Karvy,Manufacturing,18.51171336701884,-0.0472958178235164,2019
2019-10-25,jsw steel limited,JSWSTEEL,Karvy,Manufacturing,2.631578947368421,0.0899082568807339,2019
2016-03-29,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,13.395790242121922,0.0075199999999999,2016
2016-05-18,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,9.436410119433749,-0.0181955454888636,2016
2017-10-31,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,15.18324607329842,-0.0035849056603773,2017
2018-01-31,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,15.699658703071671,-0.0202702702702702,2018
2018-05-17,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,18.979314510040776,-0.0563232201862421,2018
2018-12-13,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,23.025210084033613,0.0393939393939393,2018
2019-05-26,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,17.025026436376457,-0.0458731537793222,2019
2019-07-27,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,19.343211854225075,-0.0841976815131177,2019
2019-10-23,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,21.239335428828028,0.0892193308550186,2019
2020-05-23,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,19.771291002106526,0.1544642857142856,2020
2020-07-18,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,17.04957678355502,-0.0120481927710843,2020
2020-07-25,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,18.04878048780488,0.0900767136847314,2020
2020-10-24,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,15.797665369649804,-0.0159235668789808,2020
2021-04-03,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,13.49893013303562,0.1551625239005735,2021
2021-07-24,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,13.983309586810496,0.010212474297464,2021
2022-05-29,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,11.348241625684324,0.0770089285714285,2022
2022-07-24,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,-3.5012809564474807,0.0945205479452055,2022
2022-10-23,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,-12.31473578024366,0.099567446331304,2022
2023-01-21,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,-4.24168858318161,-0.0486068741102296,2023
2023-01-21,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,-4.24168858318161,-0.0486068741102296,2023
2023-03-13,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,5.091770278271163,-0.01452802359882,2023
2023-05-20,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,0.8863587230669421,0.0140173410404624,2023
2023-07-31,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,-10.621365166819713,-0.012089914945322,2023
2024-01-27,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,11.560622777982095,-0.0040953545232274,2024
2024-05-19,jsw steel limited,JSWSTEEL,Motilal Oswal,Manufacturing,20.11674898967221,-0.019081081081081,2024
2015-05-20,jsw steel limited,JSWSTEEL,Phillip Capital,Manufacturing,22.362640342788957,-0.002277410259191,2015
2015-07-31,jsw steel limited,JSWSTEEL,Phillip Capital,Manufacturing,21.83534788622286,0.1101083032490976,2015
2015-10-23,jsw steel limited,JSWSTEEL,Phillip Capital,Manufacturing,12.500682649773363,-0.0093579978237214,2015
2016-02-01,jsw steel limited,JSWSTEEL,Phillip Capital,Manufacturing,-4.811765265813142,-0.0062731679498147,2016
2016-05-06,jsw steel limited,JSWSTEEL,Phillip Capital,Manufacturing,13.075270438355137,-0.0435733132303054,2016
2016-05-19,jsw steel limited,JSWSTEEL,Phillip Capital,Manufacturing,13.808801213960548,0.0007587253414263,2016
2016-07-28,jsw steel limited,JSWSTEEL,Phillip Capital,Manufacturing,14.543458262856465,0.0093860684769775,2016
2019-05-26,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,5.745505816002824,-0.0458731537793222,2019
2019-07-26,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,0.1201441730076136,-0.0841976815131177,2019
2019-10-24,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,-16.984518734574824,0.0247191011235955,2019
2020-05-25,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,-24.24242424242425,0.0914512922465208,2020
2020-07-27,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,-27.35527809307605,0.0598270062469967,2020
2020-10-26,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,-27.088442046754952,0.0032430679422733,2020
2021-01-24,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,-10.96345514950166,0.0220704151339988,2021
2021-07-26,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,13.980159009357635,0.0519123758540537,2021
2021-10-21,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,21.293800539083566,-0.0126479289940827,2021
2022-01-24,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,20.415115265784685,0.0553225806451612,2022
2022-05-30,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,1.5873015873015872,0.0770089285714285,2022
2022-07-25,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,-6.315349226265162,0.0945205479452055,2022
2023-10-21,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,17.36417988042631,-0.0470939283860923,2023
2024-01-26,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,17.44513914429324,0.0054941700750869,2024
2024-07-22,jsw steel limited,JSWSTEEL,Prabhudas Lilladhar,Manufacturing,15.018850936919709,0.0096067415730336,2024
2015-10-21,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,33.25237359240451,0.0027203482045702,2015
2016-01-30,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,16.674539442607465,-0.0043202764976958,2016
2016-05-19,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,18.76538534368491,0.0007587253414263,2016
2016-07-27,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,-2.433411954208132,-0.0297519709961445,2016
2016-10-28,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,2.28883326799554,-0.0364238410596024,2016
2017-01-31,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,-8.770161290322582,-0.0526315789473684,2017
2017-05-18,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,15.4649947753396,-0.0059278350515464,2017
2017-08-02,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,0.5688282138794084,0.0486916951080773,2017
2017-11-01,jsw steel limited,JSWSTEEL,Reliance Securities,Manufacturing,6.435176448386493,-0.0086874409820585,2017
2017-01-06,jsw steel limited,JSWSTEEL,Religare,Manufacturing,19.828815977175463,0.0702549575070821,2017
2020-10-23,jsw steel limited,JSWSTEEL,Sharekhan,Manufacturing,21.37886389383396,-0.0159235668789808,2020
2023-07-21,jsw steel limited,JSWSTEEL,Sharekhan,Manufacturing,-10.992434356920343,0.0192015209125475,2023
2023-10-20,jsw steel limited,JSWSTEEL,Sharekhan,Manufacturing,-6.535816810200953,-0.0470939283860923,2023
2024-07-24,jsw steel limited,JSWSTEEL,Sharekhan,Manufacturing,-3.5570431724059706,0.0368965517241379,2024
2023-10-13,jtl industries limited,JTLIND,Axis Direct,Manufacturing,7.374392220421388,-0.0546184738955823,2023
2024-01-15,jtl industries limited,JTLIND,Axis Direct,Manufacturing,18.530225207427897,0.0074788427474905,2024
2024-05-14,jtl industries limited,JTLIND,Axis Direct,Manufacturing,18.181818181818183,-0.0095454545454545,2024
2024-07-12,jtl industries limited,JTLIND,Axis Direct,Manufacturing,15.83871686344398,-0.0189548272807794,2024
2024-07-18,jtl industries limited,JTLIND,Hem Securities,Manufacturing,30.1989150090416,-0.0165638766519823,2024
2021-08-02,jubilant foodworks limited,JUBLFOOD,Ashika Research,Consumer Goods,16.23080116230802,-0.0016575171718779,2021
2022-09-01,jubilant foodworks limited,JUBLFOOD,Ashika Research,Consumer Goods,14.793856103476152,-0.0139610389610389,2022
2017-02-14,jubilant foodworks limited,JUBLFOOD,Axis Direct,Consumer Goods,-8.814589665653495,0.0127789046653145,2017
2017-03-17,jubilant foodworks limited,JUBLFOOD,Axis Direct,Consumer Goods,-13.984336094888864,-0.0219770281269784,2017
2017-06-06,jubilant foodworks limited,JUBLFOOD,Axis Direct,Consumer Goods,0.208768267223382,0.0133723359799415,2017
2017-11-03,jubilant foodworks limited,JUBLFOOD,Axis Direct,Consumer Goods,-3.7027833001988015,0.0323662794309499,2017
2018-01-25,jubilant foodworks limited,JUBLFOOD,Axis Direct,Consumer Goods,-11.59269166251076,-0.0979316546762588,2018
2020-05-19,jubilant foodworks limited,JUBLFOOD,Axis Direct,Consumer Goods,-6.556941863551895,0.1187417218543047,2020
2022-10-04,jubilant foodworks limited,JUBLFOOD,Bonanza,Consumer Goods,44.88982844133668,-0.0557248925361468,2022
2022-11-11,jubilant foodworks limited,JUBLFOOD,Bonanza,Consumer Goods,37.99840156291627,-0.0262413854037816,2022
2023-02-03,jubilant foodworks limited,JUBLFOOD,Bonanza,Consumer Goods,39.34802571166207,0.0680974477958237,2023
2018-07-25,jubilant foodworks limited,JUBLFOOD,Dolat Capital,Consumer Goods,5.3373260524925135,-0.0205614035087718,2018
2018-10-24,jubilant foodworks limited,JUBLFOOD,Dolat Capital,Consumer Goods,27.08313937249792,-0.0691980585026415,2018
2019-05-15,jubilant foodworks limited,JUBLFOOD,Dolat Capital,Consumer Goods,2.0715630885122414,0.0308186195826644,2019
2019-07-24,jubilant foodworks limited,JUBLFOOD,Dolat Capital,Consumer Goods,4.056062858356339,0.0418473547267996,2019
2020-08-28,jubilant foodworks limited,JUBLFOOD,Dolat Capital,Consumer Goods,-28.707677634716266,0.0399999999999998,2020
2020-11-12,jubilant foodworks limited,JUBLFOOD,Dolat Capital,Consumer Goods,1.799139110943602,0.0615485453315291,2020
2020-11-18,jubilant foodworks limited,JUBLFOOD,Dolat Capital,Consumer Goods,-9.150417551028507,-0.0574203574203573,2020
2018-05-24,jubilant foodworks limited,JUBLFOOD,Edelweiss,Consumer Goods,14.575507137490607,-0.0604494382022472,2018
2017-07-18,jubilant foodworks limited,JUBLFOOD,Emkay,Consumer Goods,3.608189118877948,-0.0202554606605699,2017
2018-03-21,jubilant foodworks limited,JUBLFOOD,Emkay,Consumer Goods,0.1815705855651384,0.0472309770373705,2018
2019-03-12,jubilant foodworks limited,JUBLFOOD,Emkay,Consumer Goods,1.9998513121701056,0.0322878228782287,2019
2024-05-07,jubilant foodworks limited,JUBLFOOD,Emkay,Consumer Goods,-12.554653341661464,-0.0131168019987508,2024
2017-12-27,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,12.27457824316463,0.0733136128994839,2017
2018-10-16,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,3.7704918032786887,-0.0336437246963562,2018
2019-07-30,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,3.4324561037661168,-0.0123343228665803,2019
2019-10-31,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,9.938159785120863,0.0137591675546919,2019
2020-02-20,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,20.680316325425192,-0.0638620983641498,2020
2020-04-15,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,12.3421299137569,0.0797857142857143,2020
2020-05-27,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,14.873837981407709,0.003031834259727,2020
2020-09-08,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,5.65105331544082,0.0465636347533434,2020
2020-11-20,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,8.089527156061424,-0.0458603586417398,2020
2021-02-08,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,13.290072778116366,0.0214056939501778,2021
2021-07-29,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,3.3071533581447072,-0.0157024793388431,2021
2021-10-26,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,14.384842653077817,0.0040375411107247,2021
2022-03-24,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,8.899163195903867,0.0024714828897337,2022
2022-06-03,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,8.57563489142437,-0.032811059907834,2022
2022-11-15,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,17.95662825514927,-0.0288770053475936,2022
2023-02-09,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,13.56191308145884,0.0141335072841922,2023
2023-08-04,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,8.86589964227014,-0.0455982373790594,2023
2023-11-01,jubilant foodworks limited,JUBLFOOD,Geojit BNP Paribas,Consumer Goods,10.275689223057643,0.0138736400838406,2023
2015-11-27,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,17.639305367911167,-0.0288834791762617,2015
2016-02-12,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,25.01580611169652,0.0393908629441624,2016
2016-05-31,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,30.29126213592233,-0.0329807692307692,2016
2016-06-18,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,11.731843575418994,-0.0238716896680343,2016
2016-09-07,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,7.621671258034894,-0.044151323623706,2016
2016-09-23,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,10.697393579551168,-0.028127835467285,2016
2017-02-07,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,4.2355061580054025,-0.0161258212223769,2017
2017-07-18,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,5.945782905402851,-0.0202554606605699,2017
2017-10-27,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,13.979091497825893,-0.0097105279331326,2017
2018-01-20,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,27.2740312208649,0.0058932714617168,2018
2018-05-09,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,11.653818238882684,-0.0401171875,2018
2018-07-25,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,12.027540701427244,-0.0205614035087718,2018
2018-10-24,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,30.360062036299627,-0.0691980585026415,2018
2019-01-31,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,28.26603325415677,0.0563563327032136,2019
2019-02-13,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,37.21723448465128,0.0029716549832367,2019
2019-03-14,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,30.694548170276327,0.0597518058899796,2019
2019-05-16,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,39.0087929656275,0.034572342126299,2019
2019-07-25,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,51.029942662985775,0.0178510273972603,2019
2019-10-23,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,37.997930677703046,0.0113812726332126,2019
2020-01-30,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,18.693552347949463,0.0213815789473684,2020
2021-02-22,jubilant foodworks limited,JUBLFOOD,HDFC Securities,Consumer Goods,-19.719983301756525,-0.0289641943734016,2021
2021-10-21,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,5.921517199636845,-0.0449358974358973,2021
2022-09-19,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,19.70313622216903,-0.0279838709677419,2022
2022-11-09,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,17.512648930961312,-0.0227112676056337,2022
2022-12-23,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,34.881978269014624,-0.0053522771506421,2022
2023-02-02,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,44.62809917355371,0.0479459892436205,2023
2023-02-12,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,36.85239491691104,0.0033902012248469,2023
2023-03-07,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,40.908074256318486,-0.0681421718273004,2023
2023-05-18,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,26.39561828523278,0.0429637526652451,2023
2023-05-19,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,28.013654789844256,0.0321169440887749,2023
2023-07-26,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,23.780551767544324,0.0384042553191489,2023
2024-05-23,jubilant foodworks limited,JUBLFOOD,ICICI Securities Limited,Consumer Goods,22.105263157894736,0.0614978902953586,2024
2019-12-19,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,14.520958083832332,0.0118788481870762,2019
2020-01-30,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,0.6303036917787637,0.0213815789473684,2020
2020-05-21,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,-5.35031847133758,0.0566398775353998,2020
2020-09-03,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,-33.23898735314599,0.0157399103139013,2020
2020-11-13,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,-6.38755552014659,0.0472799999999999,2020
2021-02-04,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,-0.2517080186983099,-0.0130565371024735,2021
2021-07-22,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,-14.679124661912962,0.0924882629107981,2021
2022-05-31,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,37.76978417266187,-0.0515473273436792,2022
2022-05-31,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,37.76978417266187,-0.0515473273436792,2022
2022-07-29,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,33.810188415910666,0.0372072072072071,2022
2022-11-10,jubilant foodworks limited,JUBLFOOD,IDBI Capital,Consumer Goods,42.616108693721706,-0.0273767605633802,2022
2015-05-21,jubilant foodworks limited,JUBLFOOD,Karvy,Consumer Goods,15.50220813044955,-0.0027809307604992,2015
2021-12-30,jubilant foodworks limited,JUBLFOOD,Kotak Securities,Consumer Goods,18.34319526627219,0.0141359773371105,2021
2016-05-30,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,39.67571791365502,-0.039306358381503,2016
2016-09-22,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,11.74329796504177,-0.0440533116288533,2016
2016-10-13,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,5.176822502050475,0.0768120127057464,2016
2017-10-26,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,-22.68825713763925,-0.0364524390970277,2017
2018-01-20,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,4.467978293609993,0.0058932714617168,2018
2018-05-08,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,-4.145229758015604,-0.0732046332046331,2018
2018-10-24,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,3.53355409313829,-0.0691980585026415,2018
2019-05-15,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,6.425702811244979,0.0308186195826644,2019
2019-07-24,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,7.982031789910167,0.0418473547267996,2019
2019-10-09,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,7.070475316431497,0.0057642461990793,2019
2019-10-22,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,20.37652657731743,0.0745918367346939,2019
2020-01-29,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,10.234931376026628,0.0975423728813558,2020
2020-05-20,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,-10.509554140127388,0.0725668211542123,2020
2020-09-02,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,-7.882386326428158,-0.0079777158774372,2020
2020-11-13,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,-5.7614826752618855,0.0472799999999999,2020
2021-06-16,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,-1.777289671920674,0.0002329192546581,2021
2021-07-22,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,5.8324465371215375,0.0924882629107981,2021
2021-09-02,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,17.429675913544518,-0.0075444736427819,2021
2022-02-02,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,3.56078431372549,-0.0189406050640235,2022
2022-08-02,jubilant foodworks limited,JUBLFOOD,Motilal Oswal,Consumer Goods,25.610607117934396,0.0045936395759717,2022
