### iter_0_a_0.0_b_0.0 ###
                  Sector                              author  mean_performance  count      month
482           Technology                       Angel Broking          0.008443      2 2018-04-01
483           Technology                 Reliance Securities          0.016298      2 2018-04-01
484              Unknown                     Centrum Broking          0.029867      1 2018-04-01
485              Unknown                       Motilal Oswal          0.039105      1 2018-04-01
486       Consumer Goods                       Angel Broking         -0.053651      3 2018-05-01
487       Consumer Goods                     Ashika Research          0.012245      1 2018-05-01
488       Consumer Goods                     HDFC Securities         -0.000919      6 2018-05-01
489       Consumer Goods            ICICI Securities Limited          0.043019      8 2018-05-01
490               Energy                  Geojit BNP Paribas         -0.020541      3 2018-05-01
491               Energy                        JM Financial         -0.031452      2 2018-05-01
492               Energy                       Motilal Oswal         -0.011475      8 2018-05-01
493              Finance                         AUM Capital          0.007992      1 2018-05-01
494              Finance                           Edelweiss         -0.000016      4 2018-05-01
495              Finance                     HDFC Securities          0.005605     25 2018-05-01
496           Healthcare                               Emkay         -0.019583      6 2018-05-01
497           Healthcare                        JM Financial         -0.020317      1 2018-05-01
498           Healthcare                               Karvy         -0.034782      6 2018-05-01
499           Healthcare                 Reliance Securities         -0.044841      7 2018-05-01
500        Manufacturing                         Axis Direct         -0.029411      5 2018-05-01
501        Manufacturing                       Dolat Capital         -0.034987      2 2018-05-01
502        Manufacturing                        IDBI Capital         -0.016992      8 2018-05-01
503        Manufacturing                           KRChoksey          0.013227      1 2018-05-01
504           Technology                               Karvy         -0.018222      2 2018-05-01
505           Technology                 Reliance Securities         -0.020503      4 2018-05-01
506           Technology                           Sharekhan         -0.045837      1 2018-05-01
507   Telecommunications                     HDFC Securities          0.002205      2 2018-05-01
508   Telecommunications                      LKP Securities         -0.008780      2 2018-05-01
509              Unknown                       Angel Broking          0.029701      2 2018-05-01
510              Unknown                     Centrum Broking         -0.075930      1 2018-05-01
511              Unknown                               Emkay          0.062500      1 2018-05-01
512              Unknown                       Motilal Oswal         -0.022589      5 2018-05-01
513            Utilities                     HDFC Securities         -0.038335      2 2018-05-01
514            Utilities                      LKP Securities         -0.002462      1 2018-05-01
515       Consumer Goods                        Choice India          0.032024      1 2018-06-01
516       Consumer Goods                     HDFC Securities          0.006063      1 2018-06-01
517       Consumer Goods            ICICI Securities Limited         -0.006063      1 2018-06-01
518               Energy                        JM Financial         -0.039599      1 2018-06-01
519              Finance                         AUM Capital         -0.014562      1 2018-06-01
520              Finance                           Edelweiss          0.017821      2 2018-06-01
521              Finance                     HDFC Securities          0.013491      1 2018-06-01
522              Finance  Rudra Shares and Stock Brokers Ltd         -0.021510      1 2018-06-01
523           Healthcare                               Emkay          0.073090      2 2018-06-01
524           Healthcare                 Reliance Securities         -0.007004      1 2018-06-01
525        Manufacturing                         Axis Direct          0.002297      4 2018-06-01
526        Manufacturing                       Dolat Capital         -0.090207      1 2018-06-01
527           Technology                        Choice India          0.093458      1 2018-06-01
528           Technology                               Karvy          0.036277      6 2018-06-01
529           Technology                 Reliance Securities         -0.042391      1 2018-06-01
530            Utilities            ICICI Securities Limited         -0.008335      1 2018-06-01
531          Agriculture                       Motilal Oswal          0.030231      1 2018-07-01
532       Consumer Goods                     HDFC Securities          0.045482      5 2018-07-01
533       Consumer Goods            ICICI Securities Limited          0.013106      3 2018-07-01
534       Consumer Goods                    Kotak Securities         -0.011075      2 2018-07-01
535       Consumer Goods                       Motilal Oswal         -0.043775      1 2018-07-01
536               Energy                       Motilal Oswal          0.017700      3 2018-07-01
537              Finance                           Edelweiss         -0.005534      5 2018-07-01
538              Finance                     HDFC Securities          0.011304     25 2018-07-01
539              Finance                        JM Financial          0.020624     11 2018-07-01
540           Healthcare                        JM Financial         -0.035860      2 2018-07-01
541           Healthcare  Rudra Shares and Stock Brokers Ltd         -0.017648      1 2018-07-01
542        Manufacturing                         Axis Direct          0.079415      2 2018-07-01
543        Manufacturing                       CD Equisearch         -0.022898      1 2018-07-01
544        Manufacturing                       Dolat Capital          0.007397      5 2018-07-01
545        Manufacturing                           KRChoksey          0.022902      2 2018-07-01
546        Manufacturing                      LKP Securities         -0.019582      1 2018-07-01
547           Technology                               Karvy          0.019365      1 2018-07-01
548           Technology                 Reliance Securities          0.041763      2 2018-07-01
549   Telecommunications                     HDFC Securities         -0.004513      2 2018-07-01
550   Telecommunications                        IDBI Capital          0.011255      1 2018-07-01
551   Telecommunications                        JM Financial          0.002218      2 2018-07-01
552   Telecommunications                      LKP Securities         -0.004513      2 2018-07-01
553              Unknown                        IDBI Capital         -0.005364      2 2018-07-01
554              Unknown                       Motilal Oswal         -0.069112      1 2018-07-01
555            Utilities            ICICI Securities Limited          0.036095      1 2018-07-01
556          Agriculture                       Motilal Oswal         -0.049761      1 2018-08-01
557       Consumer Goods                     HDFC Securities         -0.020501      2 2018-08-01
558       Consumer Goods            ICICI Securities Limited          0.020395      7 2018-08-01
559       Consumer Goods                               Karvy          0.029718      3 2018-08-01
560               Energy                       Motilal Oswal          0.032831      1 2018-08-01
561              Finance                           Edelweiss         -0.029381      2 2018-08-01
562              Finance                     HDFC Securities          0.015353     15 2018-08-01
563           Healthcare                         Axis Direct          0.077447      2 2018-08-01
564           Healthcare                               Emkay          0.021721      5 2018-08-01
565           Healthcare                 Reliance Securities          0.033744      7 2018-08-01
566           Healthcare  Rudra Shares and Stock Brokers Ltd          0.124736      1 2018-08-01
567        Manufacturing                         Axis Direct          0.048925      7 2018-08-01
568        Manufacturing                       CD Equisearch          0.003968      2 2018-08-01
569        Manufacturing                       Dolat Capital         -0.021205      1 2018-08-01
570        Manufacturing                Khambatta Securities         -0.056309      1 2018-08-01
571           Technology                               Karvy          0.025929      7 2018-08-01
572   Telecommunications                     HDFC Securities         -0.053311      1 2018-08-01
573              Unknown                       Angel Broking          0.017251      2 2018-08-01
574              Unknown                     Centrum Broking          0.015182      1 2018-08-01
575              Unknown                        IDBI Capital          0.014510      1 2018-08-01
576              Unknown                       Motilal Oswal          0.044286      1 2018-08-01
577            Utilities            ICICI Securities Limited          0.024656      1 2018-08-01
578            Utilities                       Motilal Oswal          0.012321      1 2018-08-01
579              Finance                           Edelweiss         -0.134860      1 2018-09-01
580           Healthcare  Rudra Shares and Stock Brokers Ltd         -0.014360      1 2018-09-01
581        Manufacturing                         Axis Direct          0.010321      4 2018-09-01
582        Manufacturing                       Dolat Capital         -0.087882      2 2018-09-01
583        Manufacturing                Khambatta Securities         -0.153989      1 2018-09-01
584           Technology                               Karvy          0.101040      1 2018-09-01
585              Unknown                       CD Equisearch         -0.118354      1 2018-09-01
586              Unknown                       Motilal Oswal         -0.037662      1 2018-09-01
587       Consumer Goods                     HDFC Securities          0.001430      6 2018-10-01
588       Consumer Goods            ICICI Securities Limited          0.019075      4 2018-10-01
589       Consumer Goods                               Karvy          0.059354      1 2018-10-01
590       Consumer Goods                    Kotak Securities          0.069888      2 2018-10-01
591       Consumer Goods                            Religare          0.001327      2 2018-10-01
592               Energy                       Motilal Oswal          0.067950      4 2018-10-01
593              Finance                     Arihant Capital         -0.024878      4 2018-10-01
594              Finance                           Edelweiss          0.093886      2 2018-10-01
595              Finance  Rudra Shares and Stock Brokers Ltd         -0.003836      3 2018-10-01
596           Healthcare                               Emkay         -0.121588      1 2018-10-01
597           Healthcare                     HDFC Securities          0.025531      8 2018-10-01
598        Manufacturing            ICICI Securities Limited         -0.001281     15 2018-10-01
599        Manufacturing            Joindre Capital Services         -0.084921      1 2018-10-01
600           Technology                     Centrum Broking         -0.058727      1 2018-10-01
601           Technology                        IDBI Capital         -0.028583      2 2018-10-01
602           Technology                               Karvy          0.044152      3 2018-10-01
603   Telecommunications                     HDFC Securities          0.040739      2 2018-10-01
604   Telecommunications                        JM Financial         -0.028604      1 2018-10-01
605   Telecommunications                      LKP Securities          0.007687      2 2018-10-01
606   Telecommunications                 Reliance Securities          0.049250      1 2018-10-01
607       Transportation                     HDFC Securities          0.054407      1 2018-10-01
608              Unknown                       Motilal Oswal         -0.011862      1 2018-10-01
609            Utilities            ICICI Securities Limited         -0.064174      2 2018-10-01
610            Utilities                      LKP Securities         -0.038460      1 2018-10-01
611          Agriculture            ICICI Securities Limited          0.065048      1 2018-11-01
612          Agriculture                       Motilal Oswal          0.082233      2 2018-11-01
613       Consumer Goods                     HDFC Securities          0.007906      3 2018-11-01
614       Consumer Goods            ICICI Securities Limited         -0.017249      4 2018-11-01
615       Consumer Goods                            Religare          0.032333      3 2018-11-01
616              Finance                           Edelweiss         -0.021667      2 2018-11-01
617              Finance                     HDFC Securities         -0.002234     14 2018-11-01
618           Healthcare                               Emkay         -0.086598      1 2018-11-01
619           Healthcare                     HDFC Securities         -0.005029     14 2018-11-01
620        Manufacturing                       CD Equisearch          0.132872      1 2018-11-01
621        Manufacturing            ICICI Securities Limited         -0.002422     35 2018-11-01
622           Technology                               Karvy          0.016719      8 2018-11-01
623   Telecommunications                     HDFC Securities         -0.012868      2 2018-11-01
624              Unknown                       Angel Broking          0.050391      3 2018-11-01
625              Unknown                       Motilal Oswal          0.019683      2 2018-11-01
626       Consumer Goods                         Axis Direct          0.013105      1 2018-12-01
627       Consumer Goods            ICICI Securities Limited         -0.000168      2 2018-12-01
628       Consumer Goods                            Religare          0.100694      1 2018-12-01
629           Healthcare                         Axis Direct         -0.037402      1 2018-12-01
630        Manufacturing                       CD Equisearch         -0.009450      2 2018-12-01
631        Manufacturing            Joindre Capital Services          0.036821      3 2018-12-01
632           Technology                               Karvy          0.013572      1 2018-12-01
633              Unknown                       Motilal Oswal          0.013192      1 2018-12-01
634       Consumer Goods            ICICI Securities Limited          0.019629      4 2019-01-01
635       Consumer Goods                               Karvy          0.036779      1 2019-01-01
636              Finance                     HDFC Securities          0.001373     32 2019-01-01
637              Finance            ICICI Securities Limited          0.001365     25 2019-01-01
638           Healthcare                           BP Wealth         -0.039517      1 2019-01-01
639        Manufacturing                       CD Equisearch         -0.040908      1 2019-01-01
640           Technology                               Karvy         -0.071671      1 2019-01-01
641   Telecommunications                     HDFC Securities          0.031113      2 2019-01-01
642              Unknown                       Motilal Oswal          0.009789      1 2019-01-01
643          Agriculture            ICICI Securities Limited         -0.013122      1 2019-02-01
644          Agriculture                       Motilal Oswal         -0.135540      1 2019-02-01
645       Consumer Goods                         Axis Direct          0.038944      1 2019-02-01
646       Consumer Goods                               Karvy          0.064519      1 2019-02-01
647       Consumer Goods                 Prabhudas Lilladhar         -0.029046      2 2019-02-01
648              Finance                     HDFC Securities         -0.005548     12 2019-02-01
649              Finance            ICICI Securities Limited         -0.016059     18 2019-02-01
650              Finance                 Prabhudas Lilladhar          0.064786      4 2019-02-01
651              Finance  Rudra Shares and Stock Brokers Ltd          0.059032      3 2019-02-01
652           Healthcare                         Axis Direct          0.002319      1 2019-02-01
653           Healthcare                 Chola Wealth Direct         -0.099293      1 2019-02-01
654           Healthcare                               Emkay         -0.026963      4 2019-02-01
655        Manufacturing                       CD Equisearch          0.022032      1 2019-02-01
656        Manufacturing                  Geojit BNP Paribas          0.021827      6 2019-02-01
657           Technology                               Karvy         -0.015887      7 2019-02-01
658           Technology                      LKP Securities         -0.008943      1 2019-02-01
659   Telecommunications                     HDFC Securities         -0.037953      1 2019-02-01
660              Unknown                       Motilal Oswal         -0.063067      1 2019-02-01
661               Energy                     HDFC Securities         -0.026273      1 2019-03-01
662              Finance                     HDFC Securities          0.061522      6 2019-03-01
663              Finance            ICICI Securities Limited         -0.006448      7 2019-03-01
664              Finance                 Prabhudas Lilladhar          0.022119      2 2019-03-01
665           Healthcare                               Emkay         -0.070368      1 2019-03-01
666        Manufacturing                       CD Equisearch         -0.029584      1 2019-03-01
667        Manufacturing                               Emkay          0.052154      5 2019-03-01
668        Manufacturing                  Geojit BNP Paribas          0.022116      3 2019-03-01
669        Manufacturing                           Sharekhan          0.014926      3 2019-03-01
670           Technology                               Emkay         -0.067027      2 2019-03-01
671              Unknown                        IDBI Capital          0.017704      1 2019-03-01
672               Energy                         Axis Direct         -0.006434      3 2019-04-01
673              Finance                 Chola Wealth Direct         -0.003732      1 2019-04-01
674              Finance                     HDFC Securities         -0.003039     15 2019-04-01
675              Finance            ICICI Securities Limited         -0.011920      8 2019-04-01
676              Finance                 Prabhudas Lilladhar         -0.007388      4 2019-04-01
677              Finance  Rudra Shares and Stock Brokers Ltd         -0.033555      1 2019-04-01
678        Manufacturing                       CD Equisearch         -0.018330      2 2019-04-01
679        Manufacturing                               Emkay          0.014949      2 2019-04-01
680        Manufacturing                  Geojit BNP Paribas         -0.090168      1 2019-04-01
681        Manufacturing                 Prabhudas Lilladhar          0.036490      1 2019-04-01
682           Technology                               Emkay         -0.006936      4 2019-04-01
683           Technology            Joindre Capital Services         -0.002559      1 2019-04-01
684           Technology                      LKP Securities         -0.012011      1 2019-04-01
685              Unknown                       Motilal Oswal         -0.015984      1 2019-04-01
686          Agriculture            ICICI Securities Limited         -0.079631      1 2019-05-01
687       Consumer Goods                         Axis Direct          0.024582      2 2019-05-01
688               Energy            BOB Capital Markets Ltd.          0.006956      3 2019-05-01
689               Energy                       Dolat Capital         -0.025134      5 2019-05-01
690               Energy                     HDFC Securities          0.006916      5 2019-05-01
691              Finance                 Chola Wealth Direct          0.012571      7 2019-05-01
692              Finance                     HDFC Securities          0.010505     29 2019-05-01
693              Finance            ICICI Securities Limited          0.007709     34 2019-05-01
694              Finance                 Prabhudas Lilladhar          0.009833     17 2019-05-01
695           Healthcare                        IDBI Capital         -0.024687      4 2019-05-01
696        Manufacturing                           BP Wealth         -0.035542      2 2019-05-01
697        Manufacturing                               Emkay          0.031080      1 2019-05-01
698        Manufacturing                  Geojit BNP Paribas          0.017631     13 2019-05-01
699        Manufacturing                      LKP Securities         -0.020751      2 2019-05-01
700        Manufacturing                           Sharekhan         -0.024863      6 2019-05-01
701           Technology                               Emkay          0.044356      4 2019-05-01
702           Technology                               Karvy          0.006016      7 2019-05-01
703   Telecommunications                     HDFC Securities          0.017551      1 2019-05-01
704       Transportation                  Geojit BNP Paribas          0.015745      1 2019-05-01
705            Utilities            BOB Capital Markets Ltd.          0.000085      3 2019-05-01
706            Utilities                       Motilal Oswal          0.009168      1 2019-05-01
707       Consumer Goods                               Karvy          0.006681      1 2019-06-01
708               Energy                         Axis Direct         -0.007134      1 2019-06-01
709               Energy                 Chola Wealth Direct          0.002338      1 2019-06-01
710              Finance                  Geojit BNP Paribas         -0.031799      1 2019-06-01
711              Finance                     HDFC Securities          0.008182      2 2019-06-01
712              Finance            ICICI Securities Limited         -0.044437      5 2019-06-01
713              Finance                 Prabhudas Lilladhar          0.073289      1 2019-06-01
714           Healthcare                         Axis Direct          0.010665      2 2019-06-01
715           Healthcare                 Chola Wealth Direct          0.068596      1 2019-06-01
716           Healthcare                       Motilal Oswal          0.038999      2 2019-06-01
717        Manufacturing                       CD Equisearch          0.017692      1 2019-06-01
718        Manufacturing                 Chola Wealth Direct         -0.048800      4 2019-06-01
719        Manufacturing                               Emkay         -0.001059      3 2019-06-01
720        Manufacturing                  Geojit BNP Paribas          0.006542      5 2019-06-01
721           Technology                               Karvy         -0.062789      2 2019-06-01
722            Utilities            BOB Capital Markets Ltd.         -0.000973      1 2019-06-01
723       Consumer Goods                         Axis Direct          0.000116      1 2019-07-01
724       Consumer Goods            BOB Capital Markets Ltd.         -0.078433      1 2019-07-01
725               Energy                     Arihant Capital          0.010741      1 2019-07-01
726               Energy                         Axis Direct         -0.063574      1 2019-07-01
727               Energy                       Dolat Capital         -0.027081      2 2019-07-01
728               Energy                           Edelweiss          0.000470      1 2019-07-01
729               Energy                     HDFC Securities         -0.022138      3 2019-07-01
730               Energy                        IDBI Capital         -0.013459      2 2019-07-01
731              Finance                               Emkay         -0.093209      2 2019-07-01
732              Finance                  Geojit BNP Paribas         -0.039430     10 2019-07-01
733              Finance                     HDFC Securities         -0.028932     31 2019-07-01
734              Finance            ICICI Securities Limited         -0.014844     21 2019-07-01
735              Finance                 Prabhudas Lilladhar         -0.025944     15 2019-07-01
736              Finance                             Ventura         -0.021466      1 2019-07-01
737           Healthcare                       Motilal Oswal         -0.014167      6 2019-07-01
738        Manufacturing                       CD Equisearch         -0.010145      2 2019-07-01
739        Manufacturing                  Geojit BNP Paribas          0.006585      4 2019-07-01
740        Manufacturing                 Prabhudas Lilladhar         -0.020940      5 2019-07-01
741           Technology                               Karvy          0.008363      1 2019-07-01
742   Telecommunications                               Karvy          0.052108      1 2019-07-01
743       Transportation                  Geojit BNP Paribas          0.079068      1 2019-07-01
744              Unknown                 Prabhudas Lilladhar         -0.003093      1 2019-07-01
745            Utilities                      LKP Securities          0.072912      1 2019-07-01
746            Utilities                       Motilal Oswal          0.087467      1 2019-07-01
747            Utilities                 Prabhudas Lilladhar          0.087467      1 2019-07-01
748       Consumer Goods                         Axis Direct          0.023907      1 2019-08-01
749       Consumer Goods            BOB Capital Markets Ltd.          0.033507      2 2019-08-01
750               Energy                           Edelweiss         -0.020905      2 2019-08-01
751               Energy                     HDFC Securities          0.019409      4 2019-08-01
752               Energy                        IDBI Capital          0.000093      2 2019-08-01
753              Finance                               Emkay          0.014899      1 2019-08-01
754              Finance                  Geojit BNP Paribas          0.029730     16 2019-08-01
755              Finance                     HDFC Securities         -0.009722     16 2019-08-01
756           Healthcare                         Axis Direct         -0.027606      1 2019-08-01
757           Healthcare                 Chola Wealth Direct         -0.019067      1 2019-08-01
758           Healthcare                       Motilal Oswal         -0.008608     14 2019-08-01
759        Manufacturing                       CD Equisearch          0.017071      2 2019-08-01
760        Manufacturing                  Geojit BNP Paribas         -0.000034     16 2019-08-01
761        Manufacturing                      LKP Securities         -0.020705      2 2019-08-01
762        Manufacturing                 Prabhudas Lilladhar          0.043184      4 2019-08-01
763           Technology            BOB Capital Markets Ltd.         -0.027866      7 2019-08-01
764           Technology                               Karvy          0.000831      7 2019-08-01
765           Technology                           Sharekhan          0.035350      2 2019-08-01
766              Unknown                 Prabhudas Lilladhar          0.013039      3 2019-08-01
767              Unknown                 Reliance Securities          0.011394      1 2019-08-01
768            Utilities            BOB Capital Markets Ltd.          0.078484      1 2019-08-01
769       Consumer Goods                         Axis Direct          0.134371      1 2019-09-01
770       Consumer Goods            BOB Capital Markets Ltd.         -0.040229      2 2019-09-01
771               Energy                     HDFC Securities          0.015460      2 2019-09-01
772              Finance                  Geojit BNP Paribas          0.028696      2 2019-09-01
773        Manufacturing                  Geojit BNP Paribas          0.128226      1 2019-09-01
774        Manufacturing                 Prabhudas Lilladhar         -0.035738      4 2019-09-01
775           Technology                               Karvy         -0.040448      1 2019-09-01
776           Technology                           Sharekhan          0.022647      1 2019-09-01
777            Utilities            BOB Capital Markets Ltd.          0.045452      1 2019-09-01
778       Consumer Goods                         Axis Direct          0.039474      2 2019-10-01
779       Consumer Goods                               Karvy          0.032473      1 2019-10-01
780               Energy                     HDFC Securities          0.003619      4 2019-10-01
781               Energy                        IDBI Capital          0.042456      1 2019-10-01
782              Finance                         Axis Direct          0.042175      4 2019-10-01
783              Finance                  Geojit BNP Paribas          0.034300     14 2019-10-01
784              Finance                     HDFC Securities          0.017223     29 2019-10-01
785           Healthcare                  Geojit BNP Paribas         -0.024850      1 2019-10-01
786           Healthcare                       Motilal Oswal          0.050602      6 2019-10-01
787           Healthcare                 Prabhudas Lilladhar          0.003558      5 2019-10-01
788        Manufacturing            BOB Capital Markets Ltd.          0.011681      1 2019-10-01
789        Manufacturing                  Geojit BNP Paribas         -0.005129      2 2019-10-01
790           Technology                       CD Equisearch         -0.017597      1 2019-10-01
791           Technology                           Sharekhan         -0.007306      3 2019-10-01
792   Telecommunications                        IDBI Capital         -0.018888      1 2019-10-01
793   Telecommunications                               Karvy          0.018888      1 2019-10-01
794              Unknown                  Geojit BNP Paribas         -0.023098      1 2019-10-01
795              Unknown                 Prabhudas Lilladhar          0.071635      1 2019-10-01
796              Unknown                 Reliance Securities          0.019726      1 2019-10-01
797            Utilities                       Motilal Oswal         -0.000296      1 2019-10-01
798       Consumer Goods            BOB Capital Markets Ltd.         -0.101886      1 2019-11-01
799       Consumer Goods                               Karvy          0.012580      1 2019-11-01
800               Energy                         Axis Direct          0.019250      1 2019-11-01
801               Energy                     HDFC Securities         -0.024917      3 2019-11-01
802               Energy                 Prabhudas Lilladhar         -0.004977      3 2019-11-01
803              Finance                  Geojit BNP Paribas          0.017675     14 2019-11-01
804              Finance                 Prabhudas Lilladhar          0.004078      6 2019-11-01
805              Finance                             Ventura          0.071184      1 2019-11-01
806           Healthcare                         Axis Direct          0.067860      1 2019-11-01
807           Healthcare                 Chola Wealth Direct         -0.021481      1 2019-11-01
808           Healthcare                  Geojit BNP Paribas         -0.016469      4 2019-11-01
809           Healthcare                 Prabhudas Lilladhar          0.011049      7 2019-11-01
810        Manufacturing            BOB Capital Markets Ltd.         -0.016517      5 2019-11-01
811        Manufacturing                 Chola Wealth Direct         -0.012388      5 2019-11-01
812        Manufacturing                               Emkay          0.031626      2 2019-11-01
813        Manufacturing                  Geojit BNP Paribas          0.004440     12 2019-11-01
814           Technology                               Emkay         -0.062703      1 2019-11-01
815           Technology                           Sharekhan          0.016322      2 2019-11-01
816              Unknown                  Geojit BNP Paribas         -0.033846      2 2019-11-01
817              Unknown            ICICI Securities Limited         -0.013047      2 2019-11-01
818              Unknown                        IDBI Capital         -0.032254      1 2019-11-01
819              Unknown                 Prabhudas Lilladhar         -0.032088      2 2019-11-01
820            Utilities            BOB Capital Markets Ltd.          0.012144      1 2019-11-01
821               Energy                         Axis Direct         -0.003948      1 2019-12-01
822              Finance                  Geojit BNP Paribas         -0.004660      3 2019-12-01
823              Finance                 Prabhudas Lilladhar         -0.001242      8 2019-12-01
824           Healthcare                  Geojit BNP Paribas          0.023832      2 2019-12-01
825           Healthcare                 Prabhudas Lilladhar          0.007647      3 2019-12-01
826        Manufacturing            BOB Capital Markets Ltd.          0.035734      2 2019-12-01
827        Manufacturing                           BP Wealth          0.012104      1 2019-12-01
828        Manufacturing                  Geojit BNP Paribas         -0.009592      3 2019-12-01
829           Technology                       CD Equisearch          0.034979      1 2019-12-01
830           Technology                           Sharekhan         -0.008402      2 2019-12-01
831            Utilities            BOB Capital Markets Ltd.          0.042028      1 2019-12-01
832               Energy                     HDFC Securities          0.026043      5 2020-01-01
833               Energy                        IDBI Capital          0.018218      1 2020-01-01
834              Finance                  Geojit BNP Paribas         -0.003322     16 2020-01-01
835              Finance                 Prabhudas Lilladhar          0.045295      4 2020-01-01
836           Healthcare                  Geojit BNP Paribas         -0.003208      1 2020-01-01
837           Healthcare                 Prabhudas Lilladhar         -0.030498      3 2020-01-01
838        Manufacturing            BOB Capital Markets Ltd.          0.067104      3 2020-01-01
839        Manufacturing                 Chola Wealth Direct          0.010932      2 2020-01-01
840        Manufacturing                  Geojit BNP Paribas         -0.046642      5 2020-01-01
841              Unknown            ICICI Securities Limited          0.033000      1 2020-01-01
842              Unknown                 Prabhudas Lilladhar          0.070939      2 2020-01-01
843       Consumer Goods            BOB Capital Markets Ltd.         -0.037023      3 2020-02-01
844       Consumer Goods                               Karvy         -0.033531      1 2020-02-01
845       Consumer Goods                 Reliance Securities         -0.040990      1 2020-02-01
846               Energy                           Edelweiss          0.067920      2 2020-02-01
847              Finance                  Geojit BNP Paribas         -0.007169     15 2020-02-01
848              Finance                 Prabhudas Lilladhar         -0.012349      6 2020-02-01
849           Healthcare                  Geojit BNP Paribas          0.017971      8 2020-02-01
850        Manufacturing            BOB Capital Markets Ltd.         -0.007045     15 2020-02-01
851        Manufacturing                           BP Wealth          0.014417      2 2020-02-01
852        Manufacturing                 Chola Wealth Direct          0.015552      7 2020-02-01
853        Manufacturing                               Emkay         -0.035559      2 2020-02-01
854        Manufacturing                      Hem Securities         -0.097335      1 2020-02-01
855   Telecommunications                        IDBI Capital          0.002593      1 2020-02-01
856              Unknown                  Geojit BNP Paribas         -0.004785      3 2020-02-01
857              Unknown            ICICI Securities Limited          0.009941      5 2020-02-01
858              Unknown                        IDBI Capital         -0.044152      1 2020-02-01
859              Unknown                       Motilal Oswal         -0.010936      1 2020-02-01
860            Utilities            BOB Capital Markets Ltd.         -0.056878      2 2020-02-01
861            Utilities                        IDBI Capital         -0.027598      1 2020-02-01
862       Consumer Goods                               Emkay         -0.088221      1 2020-03-01
863               Energy                         Axis Direct          0.073829      1 2020-03-01
864               Energy                           Sharekhan         -0.101632      1 2020-03-01
865              Finance                  Geojit BNP Paribas         -0.314631      2 2020-03-01
866              Finance                 Prabhudas Lilladhar         -0.135219      3 2020-03-01
867           Healthcare                         Axis Direct         -0.178138      1 2020-03-01
868              Unknown            ICICI Securities Limited         -0.018520      4 2020-03-01
869            Utilities            BOB Capital Markets Ltd.          0.113252      3 2020-03-01
870            Utilities                 Prabhudas Lilladhar          0.252060      1 2020-03-01
871               Energy                     HDFC Securities         -0.036122      1 2020-04-01
872           Healthcare                           BP Wealth         -0.008580      1 2020-04-01
873        Manufacturing            BOB Capital Markets Ltd.          0.069309      1 2020-04-01
874           Technology                 Prabhudas Lilladhar          0.231670      3 2020-04-01
875              Unknown                  Geojit BNP Paribas          0.039241      2 2020-04-01
876              Unknown            ICICI Securities Limited          0.006375      3 2020-04-01
877              Unknown                 Prabhudas Lilladhar         -0.040862      1 2020-04-01
878               Energy                     Arihant Capital         -0.015213      1 2020-05-01
879               Energy                        IDBI Capital         -0.071776      1 2020-05-01
880           Healthcare                     Ashika Research          0.140197      1 2020-05-01
881           Healthcare            BOB Capital Markets Ltd.          0.006047      5 2020-05-01
882           Healthcare                           BP Wealth         -0.060000      1 2020-05-01
883           Healthcare                           Edelweiss         -0.026040      1 2020-05-01
884        Manufacturing                 Chola Wealth Direct          0.105916      2 2020-05-01
885           Technology                 Prabhudas Lilladhar          0.019184      5 2020-05-01
886           Technology                           Sharekhan          0.061650      1 2020-05-01
887   Telecommunications                      LKP Securities          0.033359      1 2020-05-01
888              Unknown            ICICI Securities Limited          0.140388      2 2020-05-01
889              Unknown                       Motilal Oswal          0.007872      1 2020-05-01
890          Agriculture                       Motilal Oswal         -0.044837      1 2020-06-01
891       Consumer Goods                               Karvy         -0.042865      1 2020-06-01
892               Energy                        IDBI Capital         -0.015016      1 2020-06-01
893              Finance                       Dolat Capital          0.011636      7 2020-06-01
894              Finance                               Karvy          0.013811      4 2020-06-01
895           Healthcare            BOB Capital Markets Ltd.         -0.015538     10 2020-06-01
896           Healthcare                           BP Wealth          0.073138      1 2020-06-01
897           Healthcare                           Edelweiss         -0.005348      1 2020-06-01
898        Manufacturing                           BP Wealth          0.072814      1 2020-06-01
899        Manufacturing                 Chola Wealth Direct          0.015453      8 2020-06-01
900        Manufacturing                      Yes Securities          0.009173      4 2020-06-01
901           Technology                 Prabhudas Lilladhar          0.007528      4 2020-06-01
902              Unknown            ICICI Securities Limited         -0.050517      4 2020-06-01
903              Unknown                       Motilal Oswal          0.104264      2 2020-06-01
904            Utilities            BOB Capital Markets Ltd.          0.020423      1 2020-06-01
905            Utilities                       Motilal Oswal          0.020423      1 2020-06-01
906               Energy                        IDBI Capital          0.088488      1 2020-07-01
907              Finance                       Dolat Capital          0.000146      8 2020-07-01
908              Finance                      Yes Securities         -0.077577      5 2020-07-01
909           Healthcare                           BP Wealth          0.056078      2 2020-07-01
910        Manufacturing                       Dolat Capital          0.020272      7 2020-07-01
911        Manufacturing                      Yes Securities         -0.039680      2 2020-07-01
912           Technology                        IDBI Capital          0.072844      1 2020-07-01
913           Technology                 Prabhudas Lilladhar         -0.030945     10 2020-07-01
914           Technology                           Sharekhan          0.053850      3 2020-07-01
915              Unknown                  Geojit BNP Paribas         -0.027195      2 2020-07-01
916               Energy                        IDBI Capital          0.016864      2 2020-08-01
917              Finance                               Emkay         -0.036225      1 2020-08-01
918           Healthcare                           BP Wealth         -0.004025      1 2020-08-01
