### iter_0_a_-1.0_b_-1.0 ###
                  Sector                              author  mean_performance  count      month
3331             Finance            BOB Capital Markets Ltd.          0.003558     12 2019-08-01
3332             Finance                 Chola Wealth Direct          0.002932      3 2019-08-01
3333             Finance                       Dolat Capital         -0.010550      3 2019-08-01
3334             Finance                               Emkay         -0.025505      1 2019-08-01
3335             Finance                  Geojit BNP Paribas          0.009893     16 2019-08-01
3336             Finance                     HDFC Securities         -0.004105     16 2019-08-01
3337             Finance            ICICI Securities Limited         -0.019723     24 2019-08-01
3338             Finance                        IDBI Capital         -0.002662      4 2019-08-01
3339             Finance                               Karvy          0.002266      6 2019-08-01
3340             Finance                       Motilal Oswal         -0.001606     15 2019-08-01
3341             Finance                 Prabhudas Lilladhar          0.006462      4 2019-08-01
3342             Finance                 Reliance Securities         -0.009923      5 2019-08-01
3343             Finance  Rudra Shares and Stock Brokers Ltd         -0.002731      1 2019-08-01
3344             Finance                           Sharekhan          0.004545      7 2019-08-01
3345          Healthcare                         Axis Direct         -0.010713      1 2019-08-01
3346          Healthcare            BOB Capital Markets Ltd.         -0.010435      5 2019-08-01
3347          Healthcare                           BP Wealth         -0.009189      2 2019-08-01
3348          Healthcare                       CD Equisearch          0.057163      1 2019-08-01
3349          Healthcare                 Chola Wealth Direct         -0.005687      1 2019-08-01
3350          Healthcare                       Dolat Capital         -0.009035      1 2019-08-01
3351          Healthcare                           Edelweiss         -0.004003      2 2019-08-01
3352          Healthcare                               Emkay         -0.056099      1 2019-08-01
3353          Healthcare                  Geojit BNP Paribas          0.004998     10 2019-08-01
3354          Healthcare                     HDFC Securities         -0.007999     16 2019-08-01
3355          Healthcare            ICICI Securities Limited          0.004803     13 2019-08-01
3356          Healthcare                               Karvy         -0.004737      6 2019-08-01
3357          Healthcare                       Motilal Oswal         -0.007596     14 2019-08-01
3358          Healthcare                 Prabhudas Lilladhar          0.001943      7 2019-08-01
3359          Healthcare                 Reliance Securities         -0.014263      5 2019-08-01
3360          Healthcare                           Sharekhan         -0.015680      6 2019-08-01
3361       Manufacturing                     Arihant Capital          0.003801      1 2019-08-01
3362       Manufacturing                         Axis Direct         -0.008493      8 2019-08-01
3363       Manufacturing            BOB Capital Markets Ltd.          0.022722      5 2019-08-01
3364       Manufacturing                       CD Equisearch         -0.005628      2 2019-08-01
3365       Manufacturing                 Chola Wealth Direct          0.011430      5 2019-08-01
3366       Manufacturing                       Dolat Capital          0.006496      7 2019-08-01
3367       Manufacturing                           Edelweiss          0.001861     10 2019-08-01
3368       Manufacturing                  Geojit BNP Paribas         -0.002239     16 2019-08-01
3369       Manufacturing                     HDFC Securities         -0.001788     15 2019-08-01
3370       Manufacturing            ICICI Securities Limited         -0.000422     25 2019-08-01
3371       Manufacturing                        IDBI Capital         -0.001535      7 2019-08-01
3372       Manufacturing                               Karvy         -0.009192     10 2019-08-01
3373       Manufacturing                      LKP Securities         -0.036723      2 2019-08-01
3374       Manufacturing                       Motilal Oswal         -0.004211     12 2019-08-01
3375       Manufacturing                 Prabhudas Lilladhar          0.009233      4 2019-08-01
3376       Manufacturing                 Reliance Securities         -0.004164      8 2019-08-01
3377       Manufacturing                           Sharekhan         -0.026544      5 2019-08-01
3378         Real Estate                     HDFC Securities         -0.035823      1 2019-08-01
3379          Technology                         Axis Direct          0.008531      5 2019-08-01
3380          Technology            BOB Capital Markets Ltd.         -0.012708      7 2019-08-01
3381          Technology                           BP Wealth          0.003269      3 2019-08-01
3382          Technology                 Chola Wealth Direct          0.051648      1 2019-08-01
3383          Technology                       Dolat Capital         -0.077249      2 2019-08-01
3384          Technology                           Edelweiss          0.008458      2 2019-08-01
3385          Technology                  Geojit BNP Paribas         -0.001532      7 2019-08-01
3386          Technology                     HDFC Securities         -0.000787      9 2019-08-01
3387          Technology            ICICI Securities Limited         -0.004323     16 2019-08-01
3388          Technology                        IDBI Capital         -0.017955      2 2019-08-01
3389          Technology                               Karvy          0.000862      7 2019-08-01
3390          Technology                      LKP Securities         -0.010887      1 2019-08-01
3391          Technology                       Motilal Oswal         -0.014724      8 2019-08-01
3392          Technology                 Prabhudas Lilladhar         -0.002798      6 2019-08-01
3393          Technology                 Reliance Securities         -0.008849      4 2019-08-01
3394          Technology                           Sharekhan          0.018734      2 2019-08-01
3395  Telecommunications            ICICI Securities Limited         -0.019043      4 2019-08-01
3396  Telecommunications                       Motilal Oswal         -0.011389      1 2019-08-01
3397  Telecommunications                           Sharekhan         -0.013006      1 2019-08-01
3398             Unknown                       Dolat Capital         -0.011659      2 2019-08-01
3399             Unknown                  Geojit BNP Paribas          0.012954      2 2019-08-01
3400             Unknown                     HDFC Securities         -0.004923      1 2019-08-01
3401             Unknown            ICICI Securities Limited          0.008240      2 2019-08-01
3402             Unknown                               Karvy         -0.007150      4 2019-08-01
3403             Unknown                       Motilal Oswal          0.011552      2 2019-08-01
3404             Unknown                 Prabhudas Lilladhar          0.023367      3 2019-08-01
3405             Unknown                 Reliance Securities         -0.003475      1 2019-08-01
3406             Unknown                           Sharekhan          0.001654      2 2019-08-01
3407           Utilities            BOB Capital Markets Ltd.          0.018784      1 2019-08-01
3408      Consumer Goods                         Axis Direct         -0.011139      1 2019-09-01
3409      Consumer Goods            BOB Capital Markets Ltd.         -0.025837      2 2019-09-01
3410      Consumer Goods            ICICI Securities Limited         -0.033759      1 2019-09-01
3411      Consumer Goods                 Prabhudas Lilladhar         -0.006507      1 2019-09-01
3412              Energy                  Geojit BNP Paribas         -0.005305      1 2019-09-01
3413              Energy                     HDFC Securities          0.002282      2 2019-09-01
3414              Energy            ICICI Securities Limited         -0.041477      2 2019-09-01
3415              Energy                               Karvy          0.018073      1 2019-09-01
3416              Energy                       Motilal Oswal         -0.009213      1 2019-09-01
3417              Energy                 Prabhudas Lilladhar          0.000885      3 2019-09-01
3418             Finance                         Axis Direct          0.007842      6 2019-09-01
3419             Finance            BOB Capital Markets Ltd.         -0.016122      3 2019-09-01
3420             Finance                  Geojit BNP Paribas          0.008028      2 2019-09-01
3421             Finance            ICICI Securities Limited         -0.019410      5 2019-09-01
3422             Finance                               Karvy         -0.004862      2 2019-09-01
3423             Finance                       Motilal Oswal          0.023507      2 2019-09-01
3424             Finance                 Prabhudas Lilladhar         -0.007977      1 2019-09-01
3425             Finance                           Sharekhan         -0.006135      3 2019-09-01
3426          Healthcare                         Axis Direct         -0.013444      1 2019-09-01
3427          Healthcare                  Geojit BNP Paribas          0.018746      2 2019-09-01
3428          Healthcare            ICICI Securities Limited         -0.034064      3 2019-09-01
3429          Healthcare                       Motilal Oswal          0.006310      1 2019-09-01
3430          Healthcare                           Sharekhan         -0.007838      2 2019-09-01
3431       Manufacturing                         Axis Direct         -0.003455      7 2019-09-01
3432       Manufacturing            BOB Capital Markets Ltd.          0.041691      4 2019-09-01
3433       Manufacturing                 Chola Wealth Direct         -0.021945      1 2019-09-01
3434       Manufacturing                       Dolat Capital         -0.017181      1 2019-09-01
3435       Manufacturing                  Geojit BNP Paribas          0.124988      1 2019-09-01
3436       Manufacturing                     HDFC Securities         -0.000506      1 2019-09-01
3437       Manufacturing            ICICI Securities Limited          0.007852      4 2019-09-01
3438       Manufacturing                        IDBI Capital         -0.032083      2 2019-09-01
3439       Manufacturing                               Karvy          0.012907      1 2019-09-01
3440       Manufacturing                      LKP Securities         -0.021713      1 2019-09-01
3441       Manufacturing                       Motilal Oswal         -0.003112      1 2019-09-01
3442       Manufacturing                 Prabhudas Lilladhar         -0.014749      4 2019-09-01
3443       Manufacturing                           Sharekhan         -0.002779      1 2019-09-01
3444          Technology                         Axis Direct         -0.014912      1 2019-09-01
3445          Technology            BOB Capital Markets Ltd.         -0.021416      2 2019-09-01
3446          Technology                       Dolat Capital          0.000000      1 2019-09-01
3447          Technology                  Geojit BNP Paribas         -0.025645      1 2019-09-01
3448          Technology                     HDFC Securities         -0.013531      2 2019-09-01
3449          Technology            ICICI Securities Limited          0.006624      2 2019-09-01
3450          Technology                               Karvy         -0.005430      1 2019-09-01
3451          Technology                       Motilal Oswal         -0.027395      4 2019-09-01
3452          Technology                 Prabhudas Lilladhar         -0.019807      1 2019-09-01
3453          Technology                           Sharekhan         -0.017190      1 2019-09-01
3454           Utilities            BOB Capital Markets Ltd.         -0.014517      1 2019-09-01
3455      Consumer Goods                         Axis Direct         -0.000384      2 2019-10-01
3456      Consumer Goods                           Edelweiss         -0.019293      1 2019-10-01
3457      Consumer Goods                  Geojit BNP Paribas         -0.010216      3 2019-10-01
3458      Consumer Goods                     HDFC Securities         -0.001796      3 2019-10-01
3459      Consumer Goods            ICICI Securities Limited         -0.003959      3 2019-10-01
3460      Consumer Goods                               Karvy          0.001575      1 2019-10-01
3461      Consumer Goods                       Motilal Oswal          0.021613      4 2019-10-01
3462      Consumer Goods                 Prabhudas Lilladhar         -0.007872      2 2019-10-01
3463      Consumer Goods                           Sharekhan          0.007024      1 2019-10-01
3464              Energy                           Edelweiss         -0.025655      1 2019-10-01
3465              Energy                  Geojit BNP Paribas          0.003571      1 2019-10-01
3466              Energy                     HDFC Securities          0.008141      4 2019-10-01
3467              Energy            ICICI Securities Limited         -0.004694      6 2019-10-01
3468              Energy                        IDBI Capital          0.001471      1 2019-10-01
3469              Energy                       Motilal Oswal          0.002502      2 2019-10-01
3470              Energy                 Prabhudas Lilladhar          0.003919      4 2019-10-01
3471             Finance                     Arihant Capital          0.008548      1 2019-10-01
3472             Finance                         Axis Direct         -0.005304      4 2019-10-01
3473             Finance            BOB Capital Markets Ltd.         -0.002211      8 2019-10-01
3474             Finance                       Dolat Capital          0.011650      1 2019-10-01
3475             Finance                           Edelweiss          0.021720      3 2019-10-01
3476             Finance                  Geojit BNP Paribas          0.005809     14 2019-10-01
3477             Finance                     HDFC Securities         -0.005600     29 2019-10-01
3478             Finance            ICICI Securities Limited         -0.001297     19 2019-10-01
3479             Finance                        IDBI Capital         -0.002225      8 2019-10-01
3480             Finance            Joindre Capital Services         -0.010391      2 2019-10-01
3481             Finance                               Karvy          0.002298      5 2019-10-01
3482             Finance                      LKP Securities          0.016729      2 2019-10-01
3483             Finance                       Motilal Oswal         -0.005704     19 2019-10-01
3484             Finance                 Prabhudas Lilladhar          0.013399      9 2019-10-01
3485             Finance                 Reliance Securities         -0.007208      9 2019-10-01
3486             Finance                           Sharekhan         -0.011204     11 2019-10-01
3487          Healthcare            BOB Capital Markets Ltd.         -0.012787      3 2019-10-01
3488          Healthcare                       CD Equisearch         -0.010881      1 2019-10-01
3489          Healthcare                           Edelweiss         -0.009817      1 2019-10-01
3490          Healthcare                  Geojit BNP Paribas          0.007615      1 2019-10-01
3491          Healthcare                     HDFC Securities          0.000142      2 2019-10-01
3492          Healthcare            ICICI Securities Limited         -0.009968      3 2019-10-01
3493          Healthcare                               Karvy          0.011570      3 2019-10-01
3494          Healthcare                       Motilal Oswal          0.000283      6 2019-10-01
3495          Healthcare                 Prabhudas Lilladhar         -0.000322      5 2019-10-01
3496       Manufacturing                         Axis Direct          0.005480      2 2019-10-01
3497       Manufacturing            BOB Capital Markets Ltd.         -0.011506      1 2019-10-01
3498       Manufacturing                           BP Wealth          0.012772      1 2019-10-01
3499       Manufacturing                 Chola Wealth Direct          0.031875      1 2019-10-01
3500       Manufacturing                           Edelweiss          0.007357      2 2019-10-01
3501       Manufacturing                  Geojit BNP Paribas          0.007462      2 2019-10-01
3502       Manufacturing                     HDFC Securities          0.001089      3 2019-10-01
3503       Manufacturing            ICICI Securities Limited         -0.006483     13 2019-10-01
3504       Manufacturing                        IDBI Capital         -0.020942      1 2019-10-01
3505       Manufacturing                               Karvy          0.016337      4 2019-10-01
3506       Manufacturing                       Motilal Oswal         -0.005292      9 2019-10-01
3507       Manufacturing                 Prabhudas Lilladhar         -0.009608      5 2019-10-01
3508       Manufacturing                 Reliance Securities          0.005810      6 2019-10-01
3509       Manufacturing                           Sharekhan          0.001529      2 2019-10-01
3510          Technology                         Axis Direct          0.005606      1 2019-10-01
3511          Technology            BOB Capital Markets Ltd.          0.005807      1 2019-10-01
3512          Technology                           BP Wealth          0.009598      1 2019-10-01
3513          Technology                       CD Equisearch         -0.020423      1 2019-10-01
3514          Technology                           Edelweiss         -0.014467      1 2019-10-01
3515          Technology                  Geojit BNP Paribas         -0.012440      1 2019-10-01
3516          Technology                     HDFC Securities         -0.031675      4 2019-10-01
3517          Technology            ICICI Securities Limited         -0.005236      9 2019-10-01
3518          Technology                        IDBI Capital          0.004750      2 2019-10-01
3519          Technology                               Karvy         -0.011425      4 2019-10-01
3520          Technology                       Motilal Oswal          0.023186      7 2019-10-01
3521          Technology                 Prabhudas Lilladhar          0.016147      5 2019-10-01
3522          Technology                 Reliance Securities         -0.007173      4 2019-10-01
3523          Technology                           Sharekhan         -0.018095      3 2019-10-01
3524  Telecommunications                  Geojit BNP Paribas         -0.093882      2 2019-10-01
3525  Telecommunications                     HDFC Securities         -0.018041      1 2019-10-01
3526  Telecommunications            ICICI Securities Limited         -0.009520      2 2019-10-01
3527  Telecommunications                        IDBI Capital          0.018041      1 2019-10-01
3528  Telecommunications                               Karvy         -0.018041      1 2019-10-01
3529  Telecommunications                       Motilal Oswal          0.007652      1 2019-10-01
3530      Transportation                     HDFC Securities          0.042793      1 2019-10-01
3531      Transportation                       Motilal Oswal         -0.009271      1 2019-10-01
3532             Unknown            BOB Capital Markets Ltd.          0.016073      1 2019-10-01
3533             Unknown                  Geojit BNP Paribas         -0.004891      1 2019-10-01
3534             Unknown            ICICI Securities Limited          0.014247      2 2019-10-01
3535             Unknown                        IDBI Capital          0.016073      1 2019-10-01
3536             Unknown                               Karvy         -0.038983      1 2019-10-01
3537             Unknown                       Motilal Oswal          0.034495      1 2019-10-01
3538             Unknown                 Prabhudas Lilladhar          0.034495      1 2019-10-01
3539             Unknown                 Reliance Securities          0.016073      1 2019-10-01
3540           Utilities                  Geojit BNP Paribas         -0.000314      1 2019-10-01
3541           Utilities                     HDFC Securities         -0.017542      1 2019-10-01
3542           Utilities            ICICI Securities Limited         -0.017542      1 2019-10-01
3543           Utilities                               Karvy         -0.017542      1 2019-10-01
3544           Utilities                      LKP Securities         -0.017542      1 2019-10-01
3545           Utilities                       Motilal Oswal         -0.017542      1 2019-10-01
3546           Utilities                           Sharekhan         -0.000314      1 2019-10-01
3547         Agriculture            ICICI Securities Limited         -0.018157      1 2019-11-01
3548      Consumer Goods                         Axis Direct         -0.006543      1 2019-11-01
3549      Consumer Goods            BOB Capital Markets Ltd.         -0.035306      1 2019-11-01
3550      Consumer Goods                 Chola Wealth Direct          0.016781      1 2019-11-01
3551      Consumer Goods                           Edelweiss         -0.039326      1 2019-11-01
3552      Consumer Goods                  Geojit BNP Paribas          0.001444      3 2019-11-01
3553      Consumer Goods                     HDFC Securities         -0.021023      3 2019-11-01
3554      Consumer Goods            ICICI Securities Limited         -0.003982      5 2019-11-01
3555      Consumer Goods                               Karvy          0.007907      1 2019-11-01
3556      Consumer Goods                       Motilal Oswal          0.016797      5 2019-11-01
3557      Consumer Goods                 Prabhudas Lilladhar         -0.004644      2 2019-11-01
3558      Consumer Goods                           Sharekhan         -0.014530      2 2019-11-01
3559              Energy                         Axis Direct          0.001773      1 2019-11-01
3560              Energy            BOB Capital Markets Ltd.         -0.018037      1 2019-11-01
3561              Energy                           Edelweiss         -0.017966      2 2019-11-01
3562              Energy                  Geojit BNP Paribas          0.005759      7 2019-11-01
3563              Energy                     HDFC Securities         -0.013425      3 2019-11-01
3564              Energy            ICICI Securities Limited          0.008078      6 2019-11-01
3565              Energy                       Motilal Oswal         -0.012992      9 2019-11-01
3566              Energy                 Prabhudas Lilladhar         -0.011848      3 2019-11-01
3567             Finance                     Arihant Capital          0.015234      1 2019-11-01
3568             Finance                         Axis Direct         -0.002488     13 2019-11-01
3569             Finance            BOB Capital Markets Ltd.         -0.006607     15 2019-11-01
3570             Finance                 Chola Wealth Direct         -0.021797      6 2019-11-01
3571             Finance                           Edelweiss         -0.011890      1 2019-11-01
3572             Finance                               Emkay         -0.009150      3 2019-11-01
3573             Finance                  Geojit BNP Paribas          0.002945     14 2019-11-01
3574             Finance                     HDFC Securities          0.005721     18 2019-11-01
3575             Finance            ICICI Securities Limited         -0.008055     18 2019-11-01
3576             Finance                        IDBI Capital         -0.005701      5 2019-11-01
3577             Finance            Joindre Capital Services         -0.009269      1 2019-11-01
3578             Finance                               Karvy         -0.004969      4 2019-11-01
3579             Finance                      LKP Securities         -0.008937      1 2019-11-01
3580             Finance                       Motilal Oswal          0.001939     10 2019-11-01
3581             Finance                 Prabhudas Lilladhar          0.010604      6 2019-11-01
3582             Finance                           Sharekhan          0.008799      5 2019-11-01
3583             Finance                             Ventura         -0.003095      1 2019-11-01
3584          Healthcare                         Axis Direct          0.008326      1 2019-11-01
3585          Healthcare            BOB Capital Markets Ltd.          0.001009      8 2019-11-01
3586          Healthcare                       CD Equisearch         -0.017585      1 2019-11-01
3587          Healthcare                 Chola Wealth Direct         -0.016235      1 2019-11-01
3588          Healthcare                           Edelweiss          0.000631      2 2019-11-01
3589          Healthcare                  Geojit BNP Paribas         -0.005466      4 2019-11-01
3590          Healthcare                     HDFC Securities          0.000571      8 2019-11-01
3591          Healthcare            ICICI Securities Limited         -0.001722     16 2019-11-01
3592          Healthcare                               Karvy          0.006576      6 2019-11-01
3593          Healthcare                       Motilal Oswal         -0.008660     11 2019-11-01
3594          Healthcare                 Prabhudas Lilladhar          0.020189      7 2019-11-01
3595          Healthcare                           Sharekhan         -0.007299      7 2019-11-01
3596       Manufacturing                         Axis Direct         -0.002767     11 2019-11-01
3597       Manufacturing            BOB Capital Markets Ltd.         -0.020161      5 2019-11-01
3598       Manufacturing                           BP Wealth          0.003963      3 2019-11-01
3599       Manufacturing                 Chola Wealth Direct          0.004509      5 2019-11-01
3600       Manufacturing                           Edelweiss         -0.000006      8 2019-11-01
3601       Manufacturing                               Emkay          0.031980      2 2019-11-01
3602       Manufacturing                  Geojit BNP Paribas         -0.002833     12 2019-11-01
3603       Manufacturing                     HDFC Securities         -0.007879     16 2019-11-01
3604       Manufacturing            ICICI Securities Limited         -0.006058     26 2019-11-01
3605       Manufacturing                        IDBI Capital          0.002543      4 2019-11-01
3606       Manufacturing                               Karvy         -0.007148      6 2019-11-01
3607       Manufacturing                       Motilal Oswal         -0.009576     16 2019-11-01
3608       Manufacturing                 Prabhudas Lilladhar         -0.028168      7 2019-11-01
3609       Manufacturing                 Reliance Securities         -0.028176      4 2019-11-01
3610       Manufacturing                           Sharekhan         -0.002536      3 2019-11-01
3611         Real Estate                 Chola Wealth Direct          0.004664      1 2019-11-01
3612         Real Estate                     HDFC Securities         -0.018352      1 2019-11-01
3613         Real Estate                       Motilal Oswal          0.012394      2 2019-11-01
3614          Technology                         Axis Direct         -0.003883      1 2019-11-01
3615          Technology            BOB Capital Markets Ltd.         -0.010007      5 2019-11-01
3616          Technology                           BP Wealth          0.005936      2 2019-11-01
3617          Technology                 Chola Wealth Direct          0.000246      2 2019-11-01
3618          Technology                           Edelweiss          0.018222      1 2019-11-01
3619          Technology                               Emkay         -0.043514      1 2019-11-01
3620          Technology                  Geojit BNP Paribas         -0.010208      3 2019-11-01
3621          Technology                     HDFC Securities         -0.002462      5 2019-11-01
3622          Technology            ICICI Securities Limited         -0.012507     10 2019-11-01
3623          Technology                               Karvy          0.009003      7 2019-11-01
3624          Technology                       Motilal Oswal          0.001641      9 2019-11-01
3625          Technology                 Prabhudas Lilladhar         -0.010061      4 2019-11-01
3626          Technology                           Sharekhan          0.003197      2 2019-11-01
3627  Telecommunications            ICICI Securities Limited          0.038384      2 2019-11-01
3628      Transportation                  Geojit BNP Paribas         -0.003630      1 2019-11-01
3629      Transportation                       Motilal Oswal          0.012199      1 2019-11-01
3630             Unknown                       Dolat Capital          0.011519      1 2019-11-01
3631             Unknown                  Geojit BNP Paribas         -0.008422      2 2019-11-01
3632             Unknown                     HDFC Securities          0.005340      1 2019-11-01
3633             Unknown            ICICI Securities Limited         -0.005485      2 2019-11-01
3634             Unknown                        IDBI Capital         -0.014118      1 2019-11-01
3635             Unknown                               Karvy         -0.008407      3 2019-11-01
3636             Unknown                       Motilal Oswal          0.020407      2 2019-11-01
3637             Unknown                 Prabhudas Lilladhar         -0.025292      2 2019-11-01
3638             Unknown                           Sharekhan          0.001940      2 2019-11-01
3639           Utilities            BOB Capital Markets Ltd.          0.026680      1 2019-11-01
3640           Utilities                     HDFC Securities          0.005113      1 2019-11-01
3641      Consumer Goods                        IDBI Capital         -0.018782      1 2019-12-01
3642      Consumer Goods                       Motilal Oswal         -0.006069      1 2019-12-01
3643      Consumer Goods                           Sharekhan          0.001170      3 2019-12-01
3644              Energy                         Axis Direct         -0.019829      1 2019-12-01
3645              Energy            BOB Capital Markets Ltd.         -0.001125      2 2019-12-01
3646              Energy                  Geojit BNP Paribas         -0.001963      1 2019-12-01
3647             Finance                         Axis Direct         -0.004052      2 2019-12-01
3648             Finance            BOB Capital Markets Ltd.         -0.005191      5 2019-12-01
3649             Finance                               Emkay         -0.003395      2 2019-12-01
3650             Finance                  Geojit BNP Paribas          0.000315      3 2019-12-01
3651             Finance                     HDFC Securities         -0.006839      3 2019-12-01
3652             Finance            ICICI Securities Limited          0.002262      9 2019-12-01
3653             Finance                       Motilal Oswal          0.002525      8 2019-12-01
3654             Finance                 Prabhudas Lilladhar         -0.000100      8 2019-12-01
3655             Finance                           Sharekhan          0.005938     10 2019-12-01
3656          Healthcare            BOB Capital Markets Ltd.          0.001804      2 2019-12-01
3657          Healthcare                 Chola Wealth Direct         -0.012267      1 2019-12-01
3658          Healthcare                  Geojit BNP Paribas          0.010511      2 2019-12-01
3659          Healthcare            ICICI Securities Limited         -0.015739      6 2019-12-01
3660          Healthcare                       Motilal Oswal          0.017975      3 2019-12-01
3661          Healthcare                 Prabhudas Lilladhar         -0.007479      3 2019-12-01
3662       Manufacturing                         Axis Direct         -0.001985      2 2019-12-01
3663       Manufacturing            BOB Capital Markets Ltd.          0.008898      2 2019-12-01
3664       Manufacturing                           BP Wealth          0.001844      1 2019-12-01
3665       Manufacturing                       CD Equisearch         -0.007602      3 2019-12-01
3666       Manufacturing                  Geojit BNP Paribas         -0.004564      3 2019-12-01
3667       Manufacturing                     HDFC Securities         -0.003968      1 2019-12-01
3668       Manufacturing            ICICI Securities Limited         -0.001582      2 2019-12-01
3669       Manufacturing                       Motilal Oswal          0.005291      4 2019-12-01
3670       Manufacturing                 Prabhudas Lilladhar          0.007313      1 2019-12-01
3671       Manufacturing                           Sharekhan         -0.004273      5 2019-12-01
3672          Technology                         Axis Direct         -0.012007      3 2019-12-01
3673          Technology            BOB Capital Markets Ltd.         -0.012731      4 2019-12-01
3674          Technology                       CD Equisearch          0.022567      1 2019-12-01
3675          Technology                  Geojit BNP Paribas          0.001738      2 2019-12-01
3676          Technology                     HDFC Securities         -0.012016      1 2019-12-01
3677          Technology            ICICI Securities Limited         -0.018460      2 2019-12-01
3678          Technology                      LKP Securities         -0.008180      1 2019-12-01
3679          Technology                       Motilal Oswal          0.002954      4 2019-12-01
3680          Technology                           Sharekhan         -0.001908      2 2019-12-01
3681  Telecommunications                           Sharekhan          0.008796      1 2019-12-01
3682           Utilities            BOB Capital Markets Ltd.          0.024800      1 2019-12-01
3683      Consumer Goods                         Axis Direct          0.000756      1 2020-01-01
3684      Consumer Goods                           Edelweiss         -0.002553      1 2020-01-01
3685      Consumer Goods                  Geojit BNP Paribas         -0.014773      1 2020-01-01
3686      Consumer Goods                     HDFC Securities          0.031655      3 2020-01-01
3687      Consumer Goods            ICICI Securities Limited         -0.002652      4 2020-01-01
3688      Consumer Goods                        IDBI Capital          0.036321      1 2020-01-01
3689      Consumer Goods                       Motilal Oswal          0.003855      3 2020-01-01
3690      Consumer Goods                 Prabhudas Lilladhar         -0.050147      1 2020-01-01
3691      Consumer Goods                 Reliance Securities          0.032223      1 2020-01-01
3692              Energy            BOB Capital Markets Ltd.         -0.009841      3 2020-01-01
3693              Energy                  Geojit BNP Paribas          0.015116      1 2020-01-01
3694              Energy                     HDFC Securities          0.009669      5 2020-01-01
3695              Energy            ICICI Securities Limited          0.019246      3 2020-01-01
3696              Energy                        IDBI Capital          0.015116      1 2020-01-01
3697              Energy                       Motilal Oswal         -0.028999      3 2020-01-01
3698              Energy                 Prabhudas Lilladhar          0.005246      1 2020-01-01
3699             Finance                         Axis Direct          0.003233      7 2020-01-01
3700             Finance            BOB Capital Markets Ltd.         -0.006387     21 2020-01-01
3701             Finance                 Chola Wealth Direct          0.014656      4 2020-01-01
3702             Finance                           Edelweiss         -0.009634      4 2020-01-01
3703             Finance                  Geojit BNP Paribas          0.002272     16 2020-01-01
3704             Finance                     HDFC Securities         -0.007115     32 2020-01-01
3705             Finance                      Hem Securities         -0.002436      8 2020-01-01
3706             Finance            ICICI Securities Limited         -0.004644     27 2020-01-01
3707             Finance                        IDBI Capital          0.000579     10 2020-01-01
3708             Finance                               Karvy          0.000127      4 2020-01-01
3709             Finance                      LKP Securities         -0.004405      1 2020-01-01
3710             Finance                       Motilal Oswal         -0.007585     20 2020-01-01
3711             Finance                 Prabhudas Lilladhar         -0.005753      4 2020-01-01
3712             Finance                 Reliance Securities         -0.021960      2 2020-01-01
3713             Finance  Rudra Shares and Stock Brokers Ltd          0.003022      1 2020-01-01
3714             Finance                          Way2Wealth         -0.051127      1 2020-01-01
3715          Healthcare            BOB Capital Markets Ltd.         -0.004912      2 2020-01-01
3716          Healthcare                           BP Wealth          0.038038      3 2020-01-01
3717          Healthcare                  Geojit BNP Paribas          0.007265      1 2020-01-01
3718          Healthcare                     HDFC Securities          0.030071      4 2020-01-01
3719          Healthcare            ICICI Securities Limited         -0.000983      2 2020-01-01
3720          Healthcare                        IDBI Capital         -0.013792      2 2020-01-01
3721          Healthcare                               Karvy         -0.041695      1 2020-01-01
3722          Healthcare                       Motilal Oswal          0.014603      3 2020-01-01
3723          Healthcare                 Prabhudas Lilladhar         -0.016040      3 2020-01-01
3724       Manufacturing                         Axis Direct         -0.001632      2 2020-01-01
3725       Manufacturing            BOB Capital Markets Ltd.          0.008154      3 2020-01-01
3726       Manufacturing                       CD Equisearch         -0.008995      1 2020-01-01
3727       Manufacturing                 Chola Wealth Direct          0.004060      2 2020-01-01
3728       Manufacturing                           Edelweiss          0.057435      1 2020-01-01
3729       Manufacturing                  Geojit BNP Paribas         -0.015784      5 2020-01-01
3730       Manufacturing                     HDFC Securities         -0.007264      3 2020-01-01
3731       Manufacturing            ICICI Securities Limited          0.008681     13 2020-01-01
3732       Manufacturing                        IDBI Capital         -0.015186      4 2020-01-01
3733       Manufacturing                      LKP Securities         -0.019612      1 2020-01-01
3734       Manufacturing                       Motilal Oswal         -0.001740      9 2020-01-01
3735       Manufacturing                 Prabhudas Lilladhar         -0.000076      6 2020-01-01
3736          Technology            BOB Capital Markets Ltd.          0.020964      2 2020-01-01
3737          Technology                           BP Wealth         -0.034792      2 2020-01-01
3738          Technology                  Geojit BNP Paribas         -0.009058      3 2020-01-01
3739          Technology                     HDFC Securities         -0.002913      6 2020-01-01
3740          Technology                      Hem Securities         -0.027549      3 2020-01-01
3741          Technology            ICICI Securities Limited         -0.001743     11 2020-01-01
3742          Technology                        IDBI Capital         -0.002768      2 2020-01-01
3743          Technology                               Karvy         -0.009647      2 2020-01-01
3744          Technology                       Motilal Oswal         -0.001493      9 2020-01-01
3745          Technology                 Prabhudas Lilladhar         -0.017649      1 2020-01-01
3746  Telecommunications                     HDFC Securities          0.009540      1 2020-01-01
3747  Telecommunications            ICICI Securities Limited         -0.004345      2 2020-01-01
3748  Telecommunications                       Motilal Oswal         -0.022085      2 2020-01-01
3749      Transportation                     HDFC Securities         -0.008746      1 2020-01-01
