### iter_0_k_1.0 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
8  2018-09-01            0.797555     -0.202445          26         -0.013496         -0.015910
9  2018-10-01            0.930834     -0.069166         113         -0.003294          0.002612
10 2018-11-01            0.837256     -0.162744          89         -0.009041         -0.007299
11 2018-12-01            1.042253      0.042253           2          0.021126          0.027405
12 2019-01-01            0.961269     -0.038731          15         -0.004303         -0.005217
13 2019-02-01            0.976237     -0.023763          18         -0.002376          0.001359
14 2019-03-01            1.004748      0.004748           5          0.000950          0.001696
15 2019-04-01            0.963148     -0.036852          21         -0.003350         -0.002574
16 2019-05-01            1.045738      0.045738          27          0.003049          0.009778
17 2019-06-01            1.072218      0.072218          23          0.005158          0.006797
18 2019-07-01            0.809256     -0.190744          70         -0.007630         -0.011019
19 2019-08-01            0.980364     -0.019636          61         -0.001091          0.002616
20 2019-09-01            1.092962      0.092962           9          0.011620          0.014504
21 2019-10-01            0.978311     -0.021689          28         -0.001807         -0.005711
22 2019-11-01            1.003951      0.003951          57          0.000198         -0.000630
23 2019-12-01            0.999761     -0.000239          17         -0.000022          0.000162
24 2020-01-01            0.965194     -0.034806          29         -0.002677         -0.000080
25 2020-02-01            0.932748     -0.067252          71         -0.003736         -0.002014
26 2020-03-01            1.007853      0.007853          17          0.000714         -0.001534
27 2020-04-01            1.189235      0.189235          49          0.010513          0.010066
28 2020-05-01            0.788321     -0.211679          82         -0.008467         -0.006061
29 2020-06-01            0.912943     -0.087057          64         -0.003348         -0.000336
30 2020-07-01            0.836322     -0.163678         133         -0.006062         -0.005041
31 2020-08-01            0.882470     -0.117530          86         -0.004897         -0.002038
32 2020-09-01            1.000060      0.000060           7          0.000010          0.015682
33 2020-10-01            0.943469     -0.056531          62         -0.003141         -0.002248
34 2020-11-01            0.916345     -0.083655          85         -0.005975         -0.002562
35 2020-12-01            1.034653      0.034653          21          0.002888          0.003186
36 2021-01-01            0.987370     -0.012630          23         -0.000789          0.002298
37 2021-02-01            0.859987     -0.140013          40         -0.007369         -0.007877
38 2021-03-01            1.033753      0.033753          15          0.006751          0.003223
39 2021-04-01            0.965295     -0.034705           9         -0.005784         -0.013856
40 2021-05-01            0.986260     -0.013740          32         -0.000859         -0.002764
41 2021-06-01            0.920870     -0.079130          44         -0.003440         -0.003216
42 2021-07-01            1.061659      0.061659          34          0.003425          0.002953
43 2021-08-01            1.004125      0.004125          28          0.000243          0.000314
44 2021-09-01            1.069542      0.069542           2          0.034771          0.044477
45 2021-10-01            1.103244      0.103244          14          0.011472          0.012370
46 2021-11-01            0.840127     -0.159873          38         -0.008414         -0.007938
47 2021-12-01            0.963757     -0.036243          10         -0.004027         -0.003306
48 2022-01-01            1.013122      0.013122          27          0.000820          0.004268
49 2022-02-01            0.949423     -0.050577          31         -0.002408         -0.002252
50 2022-03-01            0.958275     -0.041725          15         -0.003477         -0.004141
51 2022-04-01            0.894959     -0.105041          28         -0.007003         -0.003278
52 2022-05-01            0.845695     -0.154305          41         -0.007348         -0.006803
53 2022-06-01            0.939392     -0.060608          21         -0.004329         -0.005040
54 2022-07-01            0.994546     -0.005454          26         -0.000341          0.000390
55 2022-08-01            1.065837      0.065837          30          0.004703          0.009938
56 2022-09-01            0.940579     -0.059421          19         -0.004244         -0.000891
57 2022-10-01            0.897475     -0.102525          91         -0.005396         -0.005221
58 2022-11-01            0.940243     -0.059757         102         -0.002598         -0.001397
59 2022-12-01            1.047347      0.047347          20          0.003156          0.005789

### iter_40_k_21.0 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
0  2018-01-01            0.937086     -0.062914         111         -0.002621         -0.001530
1  2018-02-01            0.912068     -0.087932         190         -0.004397         -0.000728
2  2018-03-01            1.027822      0.027822          21          0.002140          0.003543
3  2018-04-01            1.033432      0.033432          63          0.001592          0.005875
4  2018-05-01            0.940114     -0.059886         119         -0.002139         -0.002432
5  2018-06-01            0.959705     -0.040295          15         -0.003100         -0.004496
6  2018-07-01            1.011332      0.011332          42          0.000667         -0.000487
7  2018-08-01            1.006795      0.006795         103          0.000324          0.000562
8  2018-09-01            0.797555     -0.202445          26         -0.013496         -0.015910
9  2018-10-01            0.930834     -0.069166         113         -0.003294          0.002612
10 2018-11-01            0.837256     -0.162744          89         -0.009041         -0.007299
11 2018-12-01            1.042253      0.042253           2          0.021126          0.027405
12 2019-01-01            0.961269     -0.038731          15         -0.004303         -0.005217
13 2019-02-01            0.976237     -0.023763          18         -0.002376          0.001359
14 2019-03-01            1.004748      0.004748           5          0.000950          0.001696
15 2019-04-01            0.963148     -0.036852          21         -0.003350         -0.002574
16 2019-05-01            1.045738      0.045738          27          0.003049          0.009778
17 2019-06-01            1.072218      0.072218          23          0.005158          0.006797
18 2019-07-01            0.809256     -0.190744          70         -0.007630         -0.011019
19 2019-08-01            0.980364     -0.019636          61         -0.001091          0.002616
20 2019-09-01            1.092962      0.092962           9          0.011620          0.014504
21 2019-10-01            0.978311     -0.021689          28         -0.001807         -0.005711
22 2019-11-01            1.003951      0.003951          57          0.000198         -0.000630
23 2019-12-01            0.999761     -0.000239          17         -0.000022          0.000162
24 2020-01-01            0.965194     -0.034806          29         -0.002677         -0.000080
25 2020-02-01            0.932748     -0.067252          71         -0.003736         -0.002014
26 2020-03-01            1.007853      0.007853          17          0.000714         -0.001534
27 2020-04-01            1.189235      0.189235          49          0.010513          0.010066
28 2020-05-01            0.788321     -0.211679          82         -0.008467         -0.006061
29 2020-06-01            0.912529     -0.087471          65         -0.003364         -0.000143
30 2020-07-01            0.836322     -0.163678         133         -0.006062         -0.005041
31 2020-08-01            0.882470     -0.117530          86         -0.004897         -0.002038
32 2020-09-01            1.000060      0.000060           7          0.000010          0.015682
33 2020-10-01            0.943469     -0.056531          62         -0.003141         -0.002248
34 2020-11-01            0.888868     -0.111132          96         -0.005849         -0.002055
35 2020-12-01            1.034653      0.034653          21          0.002888          0.003186
36 2021-01-01            1.014905      0.014905          27          0.000932          0.002973
37 2021-02-01            0.859987     -0.140013          40         -0.007369         -0.007877
38 2021-03-01            1.033753      0.033753          15          0.006751          0.003223
39 2021-04-01            0.965295     -0.034705           9         -0.005784         -0.013856
40 2021-05-01            0.986260     -0.013740          32         -0.000859         -0.002764
41 2021-06-01            0.920870     -0.079130          44         -0.003440         -0.003216
42 2021-07-01            1.061659      0.061659          34          0.003425          0.002953
43 2021-08-01            1.004125      0.004125          28          0.000243          0.000314
44 2021-09-01            1.069542      0.069542           2          0.034771          0.044477
45 2021-10-01            1.103244      0.103244          14          0.011472          0.012370
46 2021-11-01            0.840127     -0.159873          38         -0.008414         -0.007938
47 2021-12-01            0.969120     -0.030880          12         -0.003088         -0.001428
48 2022-01-01            1.013122      0.013122          27          0.000820          0.004268
49 2022-02-01            0.949423     -0.050577          31         -0.002408         -0.002252
50 2022-03-01            0.958275     -0.041725          15         -0.003477         -0.004141
51 2022-04-01            0.888347     -0.111653          30         -0.006978         -0.002784
52 2022-05-01            0.845695     -0.154305          41         -0.007348         -0.006803
53 2022-06-01            0.939392     -0.060608          21         -0.004329         -0.005040
54 2022-07-01            0.994546     -0.005454          26         -0.000341          0.000390
55 2022-08-01            1.065837      0.065837          30          0.004703          0.009938
56 2022-09-01            0.940579     -0.059421          19         -0.004244         -0.000891
57 2022-10-01            0.897475     -0.102525          91         -0.005396         -0.005221
58 2022-11-01            0.940243     -0.059757         102         -0.002598         -0.001397
59 2022-12-01            1.021017      0.021017          22          0.001401          0.003326

### iter_41_k_21.5 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
0  2018-01-01            0.937086     -0.062914         111         -0.002621         -0.001530
1  2018-02-01            0.886802     -0.113198         206         -0.005390         -0.001057
2  2018-03-01            1.027822      0.027822          21          0.002140          0.003543
3  2018-04-01            1.033432      0.033432          63          0.001592          0.005875
4  2018-05-01            0.940114     -0.059886         119         -0.002139         -0.002432
5  2018-06-01            0.959705     -0.040295          15         -0.003100         -0.004496
6  2018-07-01            1.011332      0.011332          42          0.000667         -0.000487
7  2018-08-01            1.006795      0.006795         103          0.000324          0.000562
8  2018-09-01            0.797555     -0.202445          26         -0.013496         -0.015910
9  2018-10-01            0.930834     -0.069166         113         -0.003294          0.002612
10 2018-11-01            0.837256     -0.162744          89         -0.009041         -0.007299
11 2018-12-01            1.042253      0.042253           2          0.021126          0.027405
12 2019-01-01            0.961269     -0.038731          15         -0.004303         -0.005217
13 2019-02-01            0.976237     -0.023763          18         -0.002376          0.001359
14 2019-03-01            1.004748      0.004748           5          0.000950          0.001696
15 2019-04-01            0.963148     -0.036852          21         -0.003350         -0.002574
16 2019-05-01            1.045738      0.045738          27          0.003049          0.009778
17 2019-06-01            1.072218      0.072218          23          0.005158          0.006797
18 2019-07-01            0.809256     -0.190744          70         -0.007630         -0.011019
19 2019-08-01            0.979290     -0.020710          62         -0.001151          0.002388
20 2019-09-01            1.092962      0.092962           9          0.011620          0.014504
21 2019-10-01            0.971978     -0.028022          31         -0.002156         -0.005327
22 2019-11-01            1.007647      0.007647          58          0.000382         -0.000673
23 2019-12-01            0.999761     -0.000239          17         -0.000022          0.000162
24 2020-01-01            0.965194     -0.034806          29         -0.002677         -0.000080
25 2020-02-01            0.932748     -0.067252          71         -0.003736         -0.002014
26 2020-03-01            1.007853      0.007853          17          0.000714         -0.001534
27 2020-04-01            1.189235      0.189235          49          0.010513          0.010066
28 2020-05-01            0.788321     -0.211679          82         -0.008467         -0.006061
29 2020-06-01            0.912529     -0.087471          65         -0.003364         -0.000143
30 2020-07-01            0.836322     -0.163678         133         -0.006062         -0.005041
31 2020-08-01            0.882470     -0.117530          86         -0.004897         -0.002038
32 2020-09-01            1.000060      0.000060           7          0.000010          0.015682
33 2020-10-01            0.943469     -0.056531          62         -0.003141         -0.002248
34 2020-11-01            0.888868     -0.111132          96         -0.005849         -0.002055
35 2020-12-01            1.034653      0.034653          21          0.002888          0.003186
36 2021-01-01            1.014905      0.014905          27          0.000932          0.002973
37 2021-02-01            0.857785     -0.142215          42         -0.007485         -0.008035
38 2021-03-01            1.033753      0.033753          15          0.006751          0.003223
39 2021-04-01            0.965295     -0.034705           9         -0.005784         -0.013856
40 2021-05-01            0.986260     -0.013740          32         -0.000859         -0.002764
41 2021-06-01            0.920870     -0.079130          44         -0.003440         -0.003216
42 2021-07-01            1.061659      0.061659          34          0.003425          0.002953
43 2021-08-01            1.004125      0.004125          28          0.000243          0.000314
44 2021-09-01            1.069542      0.069542           2          0.034771          0.044477
45 2021-10-01            1.103244      0.103244          14          0.011472          0.012370
46 2021-11-01            0.840127     -0.159873          38         -0.008414         -0.007938
47 2021-12-01            0.969120     -0.030880          12         -0.003088         -0.001428
48 2022-01-01            1.013122      0.013122          27          0.000820          0.004268
49 2022-02-01            0.949423     -0.050577          31         -0.002408         -0.002252
50 2022-03-01            0.958275     -0.041725          15         -0.003477         -0.004141
51 2022-04-01            0.888347     -0.111653          30         -0.006978         -0.002784
52 2022-05-01            0.845695     -0.154305          41         -0.007348         -0.006803
53 2022-06-01            0.939392     -0.060608          21         -0.004329         -0.005040
54 2022-07-01            0.994546     -0.005454          26         -0.000341          0.000390
55 2022-08-01            1.065837      0.065837          30          0.004703          0.009938
56 2022-09-01            0.934714     -0.065286          20         -0.004663         -0.002883
57 2022-10-01            0.878292     -0.121708          93         -0.006085         -0.005302
58 2022-11-01            0.940243     -0.059757         102         -0.002598         -0.001397
59 2022-12-01            1.021017      0.021017          22          0.001401          0.003326

### iter_42_k_22.0 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
0  2018-01-01            0.925354     -0.074646         124         -0.003110         -0.001822
1  2018-02-01            0.886802     -0.113198         206         -0.005390         -0.001057
2  2018-03-01            1.027822      0.027822          21          0.002140          0.003543
3  2018-04-01            1.033432      0.033432          63          0.001592          0.005875
4  2018-05-01            0.940114     -0.059886         119         -0.002139         -0.002432
5  2018-06-01            0.959705     -0.040295          15         -0.003100         -0.004496
6  2018-07-01            1.011332      0.011332          42          0.000667         -0.000487
7  2018-08-01            1.006795      0.006795         103          0.000324          0.000562
8  2018-09-01            0.797555     -0.202445          26         -0.013496         -0.015910
9  2018-10-01            0.930834     -0.069166         113         -0.003294          0.002612
10 2018-11-01            0.837256     -0.162744          89         -0.009041         -0.007299
11 2018-12-01            1.042253      0.042253           2          0.021126          0.027405
12 2019-01-01            0.961269     -0.038731          15         -0.004303         -0.005217
13 2019-02-01            0.976237     -0.023763          18         -0.002376          0.001359
14 2019-03-01            1.004748      0.004748           5          0.000950          0.001696
15 2019-04-01            0.963148     -0.036852          21         -0.003350         -0.002574
16 2019-05-01            1.045738      0.045738          27          0.003049          0.009778
17 2019-06-01            1.072218      0.072218          23          0.005158          0.006797
18 2019-07-01            0.809256     -0.190744          70         -0.007630         -0.011019
19 2019-08-01            0.979290     -0.020710          62         -0.001151          0.002388
20 2019-09-01            1.092962      0.092962           9          0.011620          0.014504
21 2019-10-01            0.971978     -0.028022          31         -0.002156         -0.005327
22 2019-11-01            1.007647      0.007647          58          0.000382         -0.000673
23 2019-12-01            0.999761     -0.000239          17         -0.000022          0.000162
24 2020-01-01            0.965194     -0.034806          29         -0.002677         -0.000080
25 2020-02-01            0.932748     -0.067252          71         -0.003736         -0.002014
26 2020-03-01            1.007853      0.007853          17          0.000714         -0.001534
27 2020-04-01            1.189235      0.189235          49          0.010513          0.010066
28 2020-05-01            0.781333     -0.218667          89         -0.008410         -0.005390
29 2020-06-01            0.912529     -0.087471          65         -0.003364         -0.000143
30 2020-07-01            0.836322     -0.163678         133         -0.006062         -0.005041
31 2020-08-01            0.882470     -0.117530          86         -0.004897         -0.002038
32 2020-09-01            1.000060      0.000060           7          0.000010          0.015682
33 2020-10-01            0.943469     -0.056531          62         -0.003141         -0.002248
34 2020-11-01            0.888868     -0.111132          96         -0.005849         -0.002055
35 2020-12-01            1.034653      0.034653          21          0.002888          0.003186
36 2021-01-01            1.014905      0.014905          27          0.000932          0.002973
37 2021-02-01            0.857785     -0.142215          42         -0.007485         -0.008035
38 2021-03-01            1.033753      0.033753          15          0.006751          0.003223
39 2021-04-01            0.965295     -0.034705           9         -0.005784         -0.013856
40 2021-05-01            0.986260     -0.013740          32         -0.000859         -0.002764
41 2021-06-01            0.920870     -0.079130          44         -0.003440         -0.003216
42 2021-07-01            1.061659      0.061659          34          0.003425          0.002953
43 2021-08-01            0.940945     -0.059055          49         -0.003108         -0.002882
44 2021-09-01            1.069542      0.069542           2          0.034771          0.044477
45 2021-10-01            1.103244      0.103244          14          0.011472          0.012370
46 2021-11-01            0.840127     -0.159873          38         -0.008414         -0.007938
47 2021-12-01            0.969120     -0.030880          12         -0.003088         -0.001428
48 2022-01-01            1.013634      0.013634          28          0.000852          0.004532
49 2022-02-01            0.949423     -0.050577          31         -0.002408         -0.002252
50 2022-03-01            0.958275     -0.041725          15         -0.003477         -0.004141
51 2022-04-01            0.888347     -0.111653          30         -0.006978         -0.002784
52 2022-05-01            0.845695     -0.154305          41         -0.007348         -0.006803
53 2022-06-01            0.939392     -0.060608          21         -0.004329         -0.005040
54 2022-07-01            0.994612     -0.005388          27         -0.000337         -0.000995
55 2022-08-01            1.065837      0.065837          30          0.004703          0.009938
56 2022-09-01            0.934714     -0.065286          20         -0.004663         -0.002883
57 2022-10-01            0.878292     -0.121708          93         -0.006085         -0.005302
58 2022-11-01            0.940243     -0.059757         102         -0.002598         -0.001397
59 2022-12-01            1.021017      0.021017          22          0.001401          0.003326

### iter_43_k_22.5 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
0  2018-01-01            0.925354     -0.074646         124         -0.003110         -0.001822
1  2018-02-01            0.886802     -0.113198         206         -0.005390         -0.001057
2  2018-03-01            1.027822      0.027822          21          0.002140          0.003543
3  2018-04-01            1.033432      0.033432          63          0.001592          0.005875
4  2018-05-01            0.940114     -0.059886         119         -0.002139         -0.002432
5  2018-06-01            0.959705     -0.040295          15         -0.003100         -0.004496
6  2018-07-01            1.011332      0.011332          42          0.000667         -0.000487
7  2018-08-01            1.006795      0.006795         103          0.000324          0.000562
8  2018-09-01            0.797555     -0.202445          26         -0.013496         -0.015910
9  2018-10-01            0.930834     -0.069166         113         -0.003294          0.002612
10 2018-11-01            0.837256     -0.162744          89         -0.009041         -0.007299
11 2018-12-01            1.042253      0.042253           2          0.021126          0.027405
12 2019-01-01            0.961269     -0.038731          15         -0.004303         -0.005217
13 2019-02-01            0.976237     -0.023763          18         -0.002376          0.001359
14 2019-03-01            1.004748      0.004748           5          0.000950          0.001696
15 2019-04-01            0.963148     -0.036852          21         -0.003350         -0.002574
16 2019-05-01            1.045738      0.045738          27          0.003049          0.009778
17 2019-06-01            1.072218      0.072218          23          0.005158          0.006797
18 2019-07-01            0.809256     -0.190744          70         -0.007630         -0.011019
19 2019-08-01            0.979290     -0.020710          62         -0.001151          0.002388
20 2019-09-01            1.092962      0.092962           9          0.011620          0.014504
21 2019-10-01            0.971978     -0.028022          31         -0.002156         -0.005327
22 2019-11-01            1.007647      0.007647          58          0.000382         -0.000673
23 2019-12-01            0.999761     -0.000239          17         -0.000022          0.000162
24 2020-01-01            0.963158     -0.036842          30         -0.002834          0.000023
25 2020-02-01            0.932748     -0.067252          71         -0.003736         -0.002014
26 2020-03-01            1.007853      0.007853          17          0.000714         -0.001534
27 2020-04-01            1.189235      0.189235          49          0.010513          0.010066
28 2020-05-01            0.781333     -0.218667          89         -0.008410         -0.005390
29 2020-06-01            0.912529     -0.087471          65         -0.003364         -0.000143
30 2020-07-01            0.836322     -0.163678         133         -0.006062         -0.005041
31 2020-08-01            0.882470     -0.117530          86         -0.004897         -0.002038
32 2020-09-01            1.000060      0.000060           7          0.000010          0.015682
33 2020-10-01            0.943469     -0.056531          62         -0.003141         -0.002248
34 2020-11-01            0.888868     -0.111132          96         -0.005849         -0.002055
35 2020-12-01            1.034653      0.034653          21          0.002888          0.003186
36 2021-01-01            1.014905      0.014905          27          0.000932          0.002973
37 2021-02-01            0.857785     -0.142215          42         -0.007485         -0.008035
38 2021-03-01            1.033753      0.033753          15          0.006751          0.003223
39 2021-04-01            0.965295     -0.034705           9         -0.005784         -0.013856
40 2021-05-01            0.986260     -0.013740          32         -0.000859         -0.002764
41 2021-06-01            0.920870     -0.079130          44         -0.003440         -0.003216
42 2021-07-01            1.061659      0.061659          34          0.003425          0.002953
43 2021-08-01            0.940945     -0.059055          49         -0.003108         -0.002882
44 2021-09-01            1.069542      0.069542           2          0.034771          0.044477
45 2021-10-01            1.103244      0.103244          14          0.011472          0.012370
46 2021-11-01            0.840127     -0.159873          38         -0.008414         -0.007938
47 2021-12-01            0.969120     -0.030880          12         -0.003088         -0.001428
48 2022-01-01            1.013634      0.013634          28          0.000852          0.004532
49 2022-02-01            0.949423     -0.050577          31         -0.002408         -0.002252
50 2022-03-01            0.958275     -0.041725          15         -0.003477         -0.004141
51 2022-04-01            0.888347     -0.111653          30         -0.006978         -0.002784
52 2022-05-01            0.845695     -0.154305          41         -0.007348         -0.006803
53 2022-06-01            0.939392     -0.060608          21         -0.004329         -0.005040
54 2022-07-01            0.994612     -0.005388          27         -0.000337         -0.000995
55 2022-08-01            1.065837      0.065837          30          0.004703          0.009938
56 2022-09-01            0.934714     -0.065286          20         -0.004663         -0.002883
57 2022-10-01            0.878292     -0.121708          93         -0.006085         -0.005302
58 2022-11-01            0.940243     -0.059757         102         -0.002598         -0.001397
59 2022-12-01            1.021017      0.021017          22          0.001401          0.003326

### iter_44_k_23.0 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
0  2018-01-01            0.925354     -0.074646         124         -0.003110         -0.001822
1  2018-02-01            0.886802     -0.113198         206         -0.005390         -0.001057
2  2018-03-01            1.027822      0.027822          21          0.002140          0.003543
3  2018-04-01            1.033432      0.033432          63          0.001592          0.005875
4  2018-05-01            0.940114     -0.059886         119         -0.002139         -0.002432
5  2018-06-01            0.959705     -0.040295          15         -0.003100         -0.004496
6  2018-07-01            1.008316      0.008316          43          0.000489         -0.001144
7  2018-08-01            1.001456      0.001456         105          0.000069          0.000065
8  2018-09-01            0.797555     -0.202445          26         -0.013496         -0.015910
9  2018-10-01            0.930834     -0.069166         113         -0.003294          0.002612
10 2018-11-01            0.837256     -0.162744          89         -0.009041         -0.007299
11 2018-12-01            1.042253      0.042253           2          0.021126          0.027405
12 2019-01-01            0.961269     -0.038731          15         -0.004303         -0.005217
13 2019-02-01            0.976237     -0.023763          18         -0.002376          0.001359
14 2019-03-01            1.004748      0.004748           5          0.000950          0.001696
15 2019-04-01            0.930729     -0.069271          33         -0.004618         -0.001057
16 2019-05-01            1.048212      0.048212          48          0.002537          0.005565
17 2019-06-01            1.072218      0.072218          23          0.005158          0.006797
18 2019-07-01            0.809256     -0.190744          70         -0.007630         -0.011019
19 2019-08-01            0.979290     -0.020710          62         -0.001151          0.002388
20 2019-09-01            1.092962      0.092962           9          0.011620          0.014504
21 2019-10-01            0.971978     -0.028022          31         -0.002156         -0.005327
22 2019-11-01            1.007647      0.007647          58          0.000382         -0.000673
23 2019-12-01            0.999761     -0.000239          17         -0.000022          0.000162
24 2020-01-01            0.963158     -0.036842          30         -0.002834          0.000023
25 2020-02-01            0.932748     -0.067252          71         -0.003736         -0.002014
26 2020-03-01            1.007853      0.007853          17          0.000714         -0.001534
27 2020-04-01            1.189235      0.189235          49          0.010513          0.010066
28 2020-05-01            0.781333     -0.218667          89         -0.008410         -0.005390
29 2020-06-01            0.912529     -0.087471          65         -0.003364         -0.000143
30 2020-07-01            0.836322     -0.163678         133         -0.006062         -0.005041
31 2020-08-01            0.882470     -0.117530          86         -0.004897         -0.002038
32 2020-09-01            1.000060      0.000060           7          0.000010          0.015682
33 2020-10-01            0.943469     -0.056531          62         -0.003141         -0.002248
34 2020-11-01            0.888868     -0.111132          96         -0.005849         -0.002055
35 2020-12-01            1.034653      0.034653          21          0.002888          0.003186
36 2021-01-01            1.014905      0.014905          27          0.000932          0.002973
37 2021-02-01            0.857785     -0.142215          42         -0.007485         -0.008035
38 2021-03-01            1.033753      0.033753          15          0.006751          0.003223
39 2021-04-01            0.965295     -0.034705           9         -0.005784         -0.013856
40 2021-05-01            0.986260     -0.013740          32         -0.000859         -0.002764
41 2021-06-01            0.920870     -0.079130          44         -0.003440         -0.003216
42 2021-07-01            1.061659      0.061659          34          0.003425          0.002953
43 2021-08-01            0.940945     -0.059055          49         -0.003108         -0.002882
44 2021-09-01            1.069542      0.069542           2          0.034771          0.044477
45 2021-10-01            1.103244      0.103244          14          0.011472          0.012370
46 2021-11-01            0.840127     -0.159873          38         -0.008414         -0.007938
47 2021-12-01            0.969120     -0.030880          12         -0.003088         -0.001428
48 2022-01-01            1.013634      0.013634          28          0.000852          0.004532
49 2022-02-01            0.949423     -0.050577          31         -0.002408         -0.002252
50 2022-03-01            0.958275     -0.041725          15         -0.003477         -0.004141
51 2022-04-01            0.888347     -0.111653          30         -0.006978         -0.002784
52 2022-05-01            0.845695     -0.154305          41         -0.007348         -0.006803
53 2022-06-01            0.939392     -0.060608          21         -0.004329         -0.005040
54 2022-07-01            0.994612     -0.005388          27         -0.000337         -0.000995
55 2022-08-01            1.065837      0.065837          30          0.004703          0.009938
56 2022-09-01            0.934714     -0.065286          20         -0.004663         -0.002883
57 2022-10-01            0.878292     -0.121708          93         -0.006085         -0.005302
58 2022-11-01            0.940243     -0.059757         102         -0.002598         -0.001397
59 2022-12-01            1.021017      0.021017          22          0.001401          0.003326

### iter_45_k_23.5 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
0  2018-01-01            0.925354     -0.074646         124         -0.003110         -0.001822
1  2018-02-01            0.886802     -0.113198         206         -0.005390         -0.001057
2  2018-03-01            1.027822      0.027822          21          0.002140          0.003543
3  2018-04-01            1.033432      0.033432          63          0.001592          0.005875
4  2018-05-01            0.940114     -0.059886         119         -0.002139         -0.002432
5  2018-06-01            0.959705     -0.040295          15         -0.003100         -0.004496
6  2018-07-01            1.008316      0.008316          43          0.000489         -0.001144
7  2018-08-01            1.001456      0.001456         105          0.000069          0.000065
8  2018-09-01            0.797555     -0.202445          26         -0.013496         -0.015910
9  2018-10-01            0.930834     -0.069166         113         -0.003294          0.002612
10 2018-11-01            0.837256     -0.162744          89         -0.009041         -0.007299
11 2018-12-01            1.029690      0.029690           4          0.007423          0.010165
12 2019-01-01            0.961269     -0.038731          15         -0.004303         -0.005217
13 2019-02-01            0.976237     -0.023763          18         -0.002376          0.001359
14 2019-03-01            1.004748      0.004748           5          0.000950          0.001696
15 2019-04-01            0.930729     -0.069271          33         -0.004618         -0.001057
16 2019-05-01            1.048212      0.048212          48          0.002537          0.005565
17 2019-06-01            1.072218      0.072218          23          0.005158          0.006797
18 2019-07-01            0.809256     -0.190744          70         -0.007630         -0.011019
19 2019-08-01            0.979290     -0.020710          62         -0.001151          0.002388
20 2019-09-01            1.092962      0.092962           9          0.011620          0.014504
21 2019-10-01            0.971978     -0.028022          31         -0.002156         -0.005327
22 2019-11-01            1.007647      0.007647          58          0.000382         -0.000673
23 2019-12-01            0.999761     -0.000239          17         -0.000022          0.000162
24 2020-01-01            0.963158     -0.036842          30         -0.002834          0.000023
25 2020-02-01            0.932748     -0.067252          71         -0.003736         -0.002014
26 2020-03-01            1.007853      0.007853          17          0.000714         -0.001534
27 2020-04-01            1.189235      0.189235          49          0.010513          0.010066
28 2020-05-01            0.781333     -0.218667          89         -0.008410         -0.005390
29 2020-06-01            0.912529     -0.087471          65         -0.003364         -0.000143
30 2020-07-01            0.836322     -0.163678         133         -0.006062         -0.005041
31 2020-08-01            0.882470     -0.117530          86         -0.004897         -0.002038
32 2020-09-01            1.000060      0.000060           7          0.000010          0.015682
33 2020-10-01            0.943469     -0.056531          62         -0.003141         -0.002248
34 2020-11-01            0.888868     -0.111132          96         -0.005849         -0.002055
35 2020-12-01            1.034653      0.034653          21          0.002888          0.003186
36 2021-01-01            1.014905      0.014905          27          0.000932          0.002973
37 2021-02-01            0.857785     -0.142215          42         -0.007485         -0.008035
38 2021-03-01            1.033753      0.033753          15          0.006751          0.003223
39 2021-04-01            0.965295     -0.034705           9         -0.005784         -0.013856
40 2021-05-01            0.986260     -0.013740          32         -0.000859         -0.002764
41 2021-06-01            0.920870     -0.079130          44         -0.003440         -0.003216
42 2021-07-01            1.061659      0.061659          34          0.003425          0.002953
43 2021-08-01            0.940945     -0.059055          49         -0.003108         -0.002882
44 2021-09-01            1.069542      0.069542           2          0.034771          0.044477
45 2021-10-01            1.103244      0.103244          14          0.011472          0.012370
46 2021-11-01            0.840127     -0.159873          38         -0.008414         -0.007938
47 2021-12-01            0.969120     -0.030880          12         -0.003088         -0.001428
48 2022-01-01            1.013634      0.013634          28          0.000852          0.004532
49 2022-02-01            0.974474     -0.025526          43         -0.001160         -0.002354
50 2022-03-01            0.958275     -0.041725          15         -0.003477         -0.004141
51 2022-04-01            0.888347     -0.111653          30         -0.006978         -0.002784
52 2022-05-01            0.838860     -0.161140          71         -0.007673         -0.007844
53 2022-06-01            0.939392     -0.060608          21         -0.004329         -0.005040
54 2022-07-01            0.994612     -0.005388          27         -0.000337         -0.000995
55 2022-08-01            1.065837      0.065837          30          0.004703          0.009938
56 2022-09-01            0.934714     -0.065286          20         -0.004663         -0.002883
57 2022-10-01            0.878292     -0.121708          93         -0.006085         -0.005302
58 2022-11-01            0.940243     -0.059757         102         -0.002598         -0.001397
59 2022-12-01            1.021017      0.021017          22          0.001401          0.003326

### iter_46_k_24.0 ###
        month  final_corpus_value  total_return  num_trades  avg_daily_return  mean_performance
0  2018-01-01            0.925354     -0.074646         124         -0.003110         -0.001822
